AccountID,CustomerID,AccountType,Balance,OpenDate,Status,BranchID
A04532,C04532,Savings,28063.83,2023-12-14,Closed,B003
A04533,C04533,Savings,90676.26,2016-10-06,Active,B005
A04534,C04534,Current,75357.71,2022-11-04,Dormant,B019
A04535,C04535,Current,93851.03,2016-12-17,Closed,B007
A04536,C04536,Savings,64250.9,2021-12-07,Dormant,B002
A04537,C04537,Savings,42303.97,2024-10-19,Dormant,B013
A04538,C04538,Savings,57005.93,2024-05-26,Closed,B014
A04539,C04539,Savings,66559.07,2019-10-20,Active,B005
A04540,C04540,Savings,37683.17,2019-01-30,Closed,B018
A04541,C04541,Current,64049.24,2017-12-18,Dormant,B009
A04542,C04542,Savings,79732.52,2021-11-18,Active,B003
A04543,C04543,Savings,36775.53,2021-12-03,Closed,B004
A04544,C04544,Savings,71061.69,2022-04-09,Dormant,B008
A04545,C04545,Savings,3120.16,2017-09-22,Dormant,B003
A04546,C04546,Savings,30734.45,2018-01-20,Closed,B003
A04547,C04547,Current,28501.5,2023-07-02,Dormant,B001
A04548,C04548,Savings,77113.74,2018-11-25,Closed,B003
A04549,C04549,Savings,33196.64,2019-11-30,Closed,B015
A04550,C04550,Savings,61814.62,2022-03-13,Active,B004
A04551,C04551,Current,56192.6,2021-05-22,Active,B005
A04552,C04552,Savings,62413.87,2019-11-28,Closed,B006
A04553,C04553,Savings,43684.49,2025-02-28,Closed,B001
A04554,C04554,Savings,2600.31,2023-11-15,Closed,B007
A04555,C04555,Current,95742.85,2016-04-11,Active,B013
A04556,C04556,Current,82773.08,2018-01-25,Closed,B007
A04557,C04557,Savings,89307.64,2022-11-19,Dormant,B016
A04558,C04558,Current,86083.44,2024-03-01,Dormant,B016
A04559,C04559,Current,87173.14,2022-01-21,Dormant,B019
A04560,C04560,Savings,10731.23,2015-12-01,Dormant,B017
A04561,C04561,Savings,83608.34,2022-10-31,Dormant,B007
A04562,C04562,Savings,97049.75,2017-05-01,Dormant,B019
A04563,C04563,Current,5490.22,2017-07-23,Active,B003
A04564,C04564,Current,74167.75,2018-08-24,Closed,B008
A04565,C04565,Current,55659.94,2019-02-14,Dormant,B019
A04566,C04566,Savings,25867.05,2016-01-01,Closed,B017
A04567,C04567,Current,48710.48,2022-10-31,Closed,B014
A04568,C04568,Current,70315.65,2018-06-21,Active,B008
A04569,C04569,Current,99847.29,2018-10-27,Active,B009
A04570,C04570,Savings,6342.62,2015-12-18,Active,B002
A04571,C04571,Current,6917.76,2021-05-11,Closed,B002
A04572,C04572,Current,9690.22,2019-05-17,Dormant,B015
A04573,C04573,Current,18218.29,2024-10-22,Active,B003
A04574,C04574,Current,61271.9,2024-04-14,Closed,B020
A04575,C04575,Current,42224.82,2022-06-17,Closed,B009
A04576,C04576,Savings,61197.14,2024-02-07,Closed,B012
A04577,C04577,Current,86452.58,2016-12-08,Active,B016
A04578,C04578,Savings,99542.72,2023-05-14,Active,B018
A04579,C04579,Savings,8733.64,2019-11-26,Active,B019
A04580,C04580,Current,23624.34,2023-04-25,Dormant,B012
A04581,C04581,Savings,98339.4,2024-03-07,Dormant,B011
A04582,C04582,Current,69887.16,2020-10-06,Dormant,B015
A04583,C04583,Savings,53384.63,2023-07-24,Closed,B013
A04584,C04584,Current,85108.23,2016-06-14,Active,B011
A04585,C04585,Current,50862.34,2018-08-26,Active,B013
A04586,C04586,Current,74268.8,2025-07-13,Dormant,B006
A04587,C04587,Savings,69565.41,2023-06-19,Dormant,B007
A04588,C04588,Savings,9594.63,2020-02-01,Closed,B016
A04589,C04589,Savings,12160.32,2016-02-07,Dormant,B007
A04590,C04590,Current,47990.16,2018-09-24,Closed,B006
A04591,C04591,Current,77978.34,2025-05-17,Closed,B008
A04592,C04592,Current,87074.45,2016-10-19,Active,B016
A04593,C04593,Savings,62445.15,2020-10-20,Dormant,B016
A04594,C04594,Current,80695.47,2023-12-08,Active,B004
A04595,C04595,Savings,90613.36,2021-05-16,Active,B016
A04596,C04596,Current,36480.78,2015-08-23,Closed,B008
A04597,C04597,Savings,61174.46,2022-01-27,Active,B014
A04598,C04598,Savings,46553.13,2022-05-21,Active,B006
A04599,C04599,Current,15390.52,2019-07-27,Closed,B020
A04600,C04600,Savings,15147.12,2024-05-28,Active,B020
A04601,C04601,Current,70017.58,2020-06-16,Active,B011
A04602,C04602,Savings,57109.35,2017-03-16,Closed,B005
A04603,C04603,Current,79264.33,2017-12-12,Dormant,B003
A04604,C04604,Current,94342.46,2020-09-08,Active,B014
A04605,C04605,Savings,49337.74,2023-01-22,Active,B008
A04606,C04606,Current,2391.0,2022-10-26,Dormant,B009
A04607,C04607,Current,85740.23,2025-01-11,Dormant,B011
A04608,C04608,Current,72182.92,2022-05-26,Active,B011
A04609,C04609,Current,78301.6,2025-01-27,Active,B019
A04610,C04610,Current,4645.88,2023-09-25,Closed,B016
A04611,C04611,Savings,52179.48,2022-12-29,Active,B011
A04612,C04612,Current,73599.78,2021-05-16,Closed,B005
A04613,C04613,Current,74975.54,2020-09-23,Closed,B017
A04614,C04614,Savings,86795.44,2024-05-22,Closed,B009
A04615,C04615,Current,2818.16,2019-02-12,Dormant,B007
A04616,C04616,Savings,63188.63,2021-12-04,Dormant,B012
A04617,C04617,Current,72532.89,2018-06-18,Dormant,B008
A04618,C04618,Savings,52595.87,2022-10-19,Dormant,B012
A04619,C04619,Current,54079.96,2022-09-18,Closed,B005
A04620,C04620,Savings,42097.48,2021-01-12,Active,B011
A04621,C04621,Savings,97210.01,2017-12-20,Dormant,B007
A04622,C04622,Current,84994.37,2018-10-19,Active,B010
A04623,C04623,Savings,37324.19,2023-06-05,Active,B007
A04624,C04624,Current,74852.87,2020-08-18,Active,B008
A04625,C04625,Current,76814.26,2017-06-29,Dormant,B001
A04626,C04626,Current,47941.53,2020-09-25,Dormant,B005
A04627,C04627,Current,85192.8,2019-08-09,Closed,B014
A04628,C04628,Current,21548.63,2022-07-12,Dormant,B005
A04629,C04629,Savings,24018.79,2016-09-27,Dormant,B018
A04630,C04630,Current,1286.19,2018-11-05,Active,B011
A04631,C04631,Current,25193.21,2015-08-03,Active,B009
A04632,C04632,Savings,79910.38,2023-01-12,Closed,B015
A04633,C04633,Savings,65644.33,2019-11-01,Active,B005
A04634,C04634,Current,80204.67,2021-02-03,Dormant,B002
A04635,C04635,Current,68949.31,2023-08-22,Dormant,B012
A04636,C04636,Savings,76066.94,2021-04-11,Dormant,B013
A04637,C04637,Current,27348.01,2024-07-03,Dormant,B014
A04638,C04638,Current,11820.37,2019-01-03,Closed,B006
A04639,C04639,Current,92712.77,2017-01-12,Active,B010
A04640,C04640,Savings,15742.59,2019-06-09,Closed,B002
A04641,C04641,Savings,78600.14,2024-01-13,Dormant,B005
A04642,C04642,Current,67822.42,2016-02-09,Active,B005
A04643,C04643,Current,12641.38,2023-11-27,Closed,B006
A04644,C04644,Savings,45033.02,2017-03-27,Closed,B012
A04645,C04645,Current,4914.28,2022-03-30,Closed,B014
A04646,C04646,Current,57244.97,2024-07-30,Closed,B013
A04647,C04647,Savings,60718.66,2016-04-22,Dormant,B014
A04648,C04648,Current,7886.73,2025-04-09,Dormant,B005
A04649,C04649,Savings,52110.6,2024-01-28,Active,B015
A04650,C04650,Savings,7525.02,2015-09-28,Active,B008
A04651,C04651,Current,1963.61,2024-01-08,Closed,B018
A04652,C04652,Savings,48731.99,2016-04-05,Dormant,B008
A04653,C04653,Current,79601.76,2020-01-28,Active,B008
A04654,C04654,Savings,24923.91,2018-04-16,Closed,B017
A04655,C04655,Savings,63580.74,2015-08-17,Dormant,B013
A04656,C04656,Current,60050.44,2023-06-17,Closed,B016
A04657,C04657,Current,91335.1,2016-12-16,Dormant,B014
A04658,C04658,Savings,68814.76,2015-10-30,Dormant,B007
A04659,C04659,Current,7795.16,2018-01-21,Active,B008
A04660,C04660,Current,17227.07,2016-07-27,Closed,B012
A04661,C04661,Savings,67897.41,2018-05-10,Closed,B012
A04662,C04662,Current,76371.4,2017-07-03,Closed,B007
A04663,C04663,Savings,9630.33,2025-04-22,Active,B020
A04664,C04664,Current,10396.49,2022-03-10,Closed,B012
A04665,C04665,Savings,91451.65,2019-08-02,Active,B007
A04666,C04666,Current,3053.88,2023-01-18,Dormant,B007
A04667,C04667,Savings,51005.54,2025-02-26,Dormant,B004
A04668,C04668,Current,26476.56,2020-04-28,Dormant,B001
A04669,C04669,Savings,80320.72,2020-05-09,Dormant,B017
A04670,C04670,Savings,78067.36,2018-12-24,Active,B004
A04671,C04671,Savings,43437.59,2022-11-13,Closed,B007
A04672,C04672,Current,99361.25,2024-11-23,Dormant,B010
A04673,C04673,Savings,86467.08,2024-05-12,Active,B019
A04674,C04674,Savings,71652.78,2023-07-11,Active,B002
A04675,C04675,Savings,80202.67,2016-03-06,Active,B019
A04676,C04676,Current,69993.64,2019-05-05,Active,B001
A04677,C04677,Current,57214.47,2022-07-12,Dormant,B006
A04678,C04678,Current,95876.13,2020-06-02,Dormant,B013
A04679,C04679,Current,18069.36,2020-09-15,Closed,B013
A04680,C04680,Savings,55835.87,2025-07-11,Active,B016
A04681,C04681,Savings,81168.14,2016-10-17,Closed,B008
A04682,C04682,Current,28287.71,2022-09-02,Active,B001
A04683,C04683,Savings,71483.38,2018-08-03,Closed,B001
A04684,C04684,Savings,10927.29,2021-03-02,Active,B015
A04685,C04685,Current,36002.1,2022-05-27,Closed,B006
A04686,C04686,Current,31262.36,2023-07-29,Active,B007
A04687,C04687,Savings,6197.55,2021-01-14,Closed,B012
A04688,C04688,Savings,11135.37,2023-02-17,Active,B001
A04689,C04689,Current,53018.53,2021-10-18,Dormant,B010
A04690,C04690,Savings,31187.79,2023-04-28,Closed,B007
A04691,C04691,Savings,86931.95,2023-03-02,Dormant,B001
A04692,C04692,Current,52825.34,2024-12-29,Closed,B004
A04693,C04693,Savings,87352.24,2019-10-24,Closed,B015
A04694,C04694,Current,61297.81,2018-07-19,Active,B009
A04695,C04695,Savings,41743.25,2016-09-30,Active,B019
A04696,C04696,Current,12076.68,2023-11-14,Dormant,B005
A04697,C04697,Savings,86616.52,2017-04-28,Active,B013
A04698,C04698,Current,9398.37,2017-04-10,Closed,B014
A04699,C04699,Savings,1463.56,2021-10-05,Dormant,B001
A04700,C04700,Savings,10137.95,2022-10-29,Active,B003
A04701,C04701,Savings,97370.49,2018-06-30,Active,B016
A04702,C04702,Current,60395.65,2021-09-13,Active,B009
A04703,C04703,Current,6911.34,2016-12-04,Dormant,B015
A04704,C04704,Savings,16032.06,2016-08-17,Closed,B019
A04705,C04705,Savings,7978.58,2016-07-11,Closed,B016
A04706,C04706,Current,95521.49,2015-10-31,Active,B002
A04707,C04707,Savings,85131.88,2024-09-22,Closed,B020
A04708,C04708,Savings,83335.79,2015-09-14,Dormant,B018
A04709,C04709,Savings,7937.55,2017-04-24,Dormant,B012
A04710,C04710,Current,61805.0,2020-07-11,Active,B005
A04711,C04711,Savings,81688.11,2015-09-26,Active,B012
A04712,C04712,Current,49785.45,2020-09-05,Dormant,B013
A04713,C04713,Savings,4114.51,2017-04-11,Closed,B010
A04714,C04714,Current,36763.91,2020-03-16,Closed,B018
A04715,C04715,Savings,43673.54,2017-04-09,Active,B003
A04716,C04716,Current,23254.69,2023-08-19,Active,B011
A04717,C04717,Current,3208.63,2021-12-10,Dormant,B015
A04718,C04718,Savings,42410.69,2019-06-15,Dormant,B002
A04719,C04719,Savings,4048.9,2024-06-03,Closed,B005
A04720,C04720,Current,38097.67,2016-01-29,Active,B006
A04721,C04721,Current,24803.23,2022-07-15,Dormant,B013
A04722,C04722,Savings,81108.53,2022-06-06,Dormant,B017
A04723,C04723,Savings,21090.55,2019-12-26,Closed,B004
A04724,C04724,Savings,3417.16,2017-09-04,Dormant,B018
A04725,C04725,Current,20699.94,2018-06-17,Closed,B008
A04726,C04726,Savings,29694.94,2020-03-02,Active,B016
A04727,C04727,Current,31285.24,2016-09-16,Closed,B012
A04728,C04728,Savings,34127.79,2024-01-03,Closed,B013
A04729,C04729,Current,41779.88,2023-01-30,Active,B014
A04730,C04730,Savings,56564.77,2017-02-08,Active,B015
A04731,C04731,Current,22916.13,2024-02-06,Closed,B001
A04732,C04732,Current,48311.26,2021-03-14,Active,B005
A04733,C04733,Savings,60698.68,2019-04-01,Closed,B008
A04734,C04734,Current,87422.49,2020-08-02,Active,B018
A04735,C04735,Savings,3252.62,2023-02-27,Closed,B001
A04736,C04736,Current,10646.18,2015-12-04,Active,B004
A04737,C04737,Current,49070.19,2018-12-23,Active,B003
A04738,C04738,Savings,71480.14,2023-08-11,Dormant,B004
A04739,C04739,Savings,65014.36,2023-03-01,Dormant,B013
A04740,C04740,Current,36590.93,2024-04-18,Active,B010
A04741,C04741,Savings,57965.76,2020-11-13,Closed,B007
A04742,C04742,Current,86791.13,2017-01-14,Dormant,B019
A04743,C04743,Current,39156.75,2024-03-29,Closed,B019
A04744,C04744,Current,64461.87,2022-04-21,Active,B002
A04745,C04745,Savings,50449.45,2019-12-06,Closed,B001
A04746,C04746,Savings,14474.24,2019-04-05,Active,B013
A04747,C04747,Savings,9944.77,2017-02-17,Dormant,B019
A04748,C04748,Savings,60204.67,2016-10-25,Closed,B016
A04749,C04749,Savings,40893.79,2019-01-16,Active,B016
A04750,C04750,Savings,85238.55,2015-12-04,Dormant,B018
A04751,C04751,Savings,45915.53,2018-05-30,Dormant,B004
A04752,C04752,Savings,91954.46,2017-01-25,Closed,B011
A04753,C04753,Savings,39293.35,2016-12-27,Dormant,B002
A04754,C04754,Current,63582.77,2019-05-15,Active,B015
A04755,C04755,Current,40423.55,2018-12-13,Dormant,B004
A04756,C04756,Savings,66356.72,2016-04-24,Closed,B019
A04757,C04757,Current,99164.6,2022-09-23,Closed,B015
A04758,C04758,Current,34904.78,2025-03-09,Closed,B015
A04759,C04759,Current,78566.1,2024-08-25,Active,B013
A04760,C04760,Savings,14647.19,2022-02-17,Active,B002
A04761,C04761,Current,84608.99,2016-12-20,Closed,B017
A04762,C04762,Current,8493.11,2019-06-10,Active,B010
A04763,C04763,Savings,38653.63,2019-08-22,Closed,B020
A04764,C04764,Current,23134.5,2021-08-24,Dormant,B005
A04765,C04765,Current,75332.01,2021-05-19,Active,B016
A04766,C04766,Current,29501.28,2015-12-28,Active,B006
A04767,C04767,Current,11942.26,2024-06-25,Closed,B006
A04768,C04768,Current,93797.38,2024-02-13,Dormant,B019
A04769,C04769,Savings,6910.44,2015-11-22,Dormant,B015
A04770,C04770,Current,58256.58,2019-08-11,Dormant,B006
A04771,C04771,Savings,95740.57,2023-10-19,Active,B020
A04772,C04772,Savings,14942.16,2017-05-27,Closed,B016
A04773,C04773,Savings,98016.25,2023-10-03,Closed,B001
A04774,C04774,Current,30848.51,2018-07-20,Active,B012
A04775,C04775,Current,42760.17,2024-01-29,Dormant,B014
A04776,C04776,Savings,81239.32,2022-12-12,Closed,B014
A04777,C04777,Savings,59553.56,2023-02-02,Active,B003
A04778,C04778,Current,63104.19,2017-12-25,Active,B012
A04779,C04779,Savings,56766.53,2015-08-29,Active,B008
A04780,C04780,Current,32678.46,2016-09-11,Closed,B006
A04781,C04781,Savings,26779.58,2016-07-05,Dormant,B007
A04782,C04782,Current,44474.32,2025-06-21,Active,B012
A04783,C04783,Savings,42125.08,2022-01-12,Dormant,B003
A04784,C04784,Current,11678.4,2022-01-24,Active,B014
A04785,C04785,Current,1769.04,2018-05-20,Active,B008
A04786,C04786,Current,17395.07,2023-10-04,Dormant,B005
A04787,C04787,Savings,66243.83,2017-01-04,Active,B001
A04788,C04788,Savings,25833.28,2017-03-27,Active,B001
A04789,C04789,Current,42415.52,2020-08-29,Active,B009
A04790,C04790,Savings,90794.34,2021-04-10,Dormant,B010
A04791,C04791,Current,92647.46,2024-03-14,Dormant,B016
A04792,C04792,Current,26957.39,2020-09-13,Active,B016
A04793,C04793,Savings,39142.59,2016-07-26,Dormant,B004
A04794,C04794,Savings,35424.04,2019-10-17,Closed,B018
A04795,C04795,Current,55669.51,2021-07-19,Closed,B005
A04796,C04796,Savings,44838.33,2023-11-27,Closed,B016
A04797,C04797,Savings,21523.03,2018-08-30,Closed,B006
A04798,C04798,Current,62034.48,2023-03-20,Active,B012
A04799,C04799,Savings,76203.62,2020-06-23,Closed,B002
A04800,C04800,Savings,80234.61,2025-06-19,Dormant,B013
A04801,C04801,Current,43689.66,2016-03-03,Active,B012
A04802,C04802,Savings,81312.55,2016-10-25,Dormant,B008
A04803,C04803,Current,38953.13,2015-10-21,Closed,B020
A04804,C04804,Current,83753.45,2023-04-26,Dormant,B006
A04805,C04805,Current,26341.49,2025-02-22,Closed,B010
A04806,C04806,Current,38550.24,2023-07-07,Dormant,B020
A04807,C04807,Savings,55730.52,2018-06-21,Dormant,B018
A04808,C04808,Savings,74595.55,2018-11-08,Active,B002
A04809,C04809,Current,25157.43,2019-05-05,Closed,B009
A04810,C04810,Savings,35940.13,2019-09-13,Active,B010
A04811,C04811,Savings,51706.83,2020-08-21,Active,B010
A04812,C04812,Savings,14853.31,2016-01-26,Dormant,B013
A04813,C04813,Current,76588.64,2016-08-26,Active,B018
A04814,C04814,Current,24222.52,2015-09-18,Closed,B019
A04815,C04815,Savings,32572.25,2019-07-13,Dormant,B003
A04816,C04816,Savings,1615.06,2024-01-30,Active,B018
A04817,C04817,Current,34066.08,2018-02-23,Closed,B003
A04818,C04818,Savings,53903.9,2016-05-12,Active,B009
A04819,C04819,Savings,78005.75,2024-10-25,Active,B008
A04820,C04820,Savings,81027.48,2021-10-26,Active,B019
A04821,C04821,Current,19878.79,2024-04-29,Dormant,B007
A04822,C04822,Current,22321.72,2025-05-17,Active,B014
A04823,C04823,Savings,81279.62,2020-11-30,Active,B014
A04824,C04824,Current,2346.78,2025-01-31,Closed,B020
A04825,C04825,Current,63915.99,2018-07-07,Dormant,B007
A04826,C04826,Current,59450.84,2024-07-22,Closed,B018
A04827,C04827,Savings,58376.71,2023-11-12,Closed,B015
A04828,C04828,Savings,73578.24,2019-09-17,Dormant,B004
A04829,C04829,Savings,84537.55,2019-08-05,Active,B008
A04830,C04830,Current,3982.88,2023-07-29,Dormant,B011
A04831,C04831,Current,29677.12,2018-06-17,Dormant,B012
A04832,C04832,Current,93652.57,2024-02-24,Dormant,B009
A04833,C04833,Savings,85041.37,2020-06-25,Closed,B011
A04834,C04834,Savings,89017.93,2017-02-15,Active,B003
A04835,C04835,Current,79948.9,2019-12-27,Dormant,B018
A04836,C04836,Savings,55454.3,2023-01-22,Dormant,B007
A04837,C04837,Savings,12086.41,2022-01-28,Closed,B018
A04838,C04838,Current,74638.5,2018-01-25,Dormant,B019
A04839,C04839,Current,49786.23,2021-12-02,Closed,B002
A04840,C04840,Current,60146.64,2020-09-03,Dormant,B020
A04841,C04841,Savings,56538.02,2015-09-13,Active,B013
A04842,C04842,Current,23044.77,2024-09-14,Closed,B006
A04843,C04843,Current,22234.79,2022-04-16,Dormant,B002
A04844,C04844,Savings,49158.22,2021-02-25,Active,B018
A04845,C04845,Savings,67800.76,2020-06-13,Closed,B004
A04846,C04846,Savings,57312.02,2021-03-20,Active,B007
A04847,C04847,Current,41202.53,2020-06-18,Dormant,B002
A04848,C04848,Savings,92430.06,2019-05-21,Dormant,B020
A04849,C04849,Savings,68680.18,2016-01-17,Dormant,B014
A04850,C04850,Savings,2595.19,2017-03-12,Dormant,B020
A04851,C04851,Current,52077.16,2020-12-02,Active,B018
A04852,C04852,Savings,94957.82,2021-03-02,Closed,B001
A04853,C04853,Current,38772.7,2016-09-07,Closed,B008
A04854,C04854,Savings,64273.58,2022-04-03,Closed,B018
A04855,C04855,Current,3822.64,2023-06-01,Dormant,B003
A04856,C04856,Savings,58509.81,2020-04-29,Dormant,B009
A04857,C04857,Savings,16434.17,2018-06-11,Dormant,B008
A04858,C04858,Savings,86636.95,2018-04-26,Dormant,B015
A04859,C04859,Savings,44422.94,2020-01-13,Closed,B008
A04860,C04860,Savings,46518.4,2019-06-27,Closed,B008
A04861,C04861,Savings,7204.56,2016-05-26,Active,B019
A04862,C04862,Current,19681.44,2023-06-17,Active,B007
A04863,C04863,Savings,34773.59,2019-11-06,Closed,B014
A04864,C04864,Current,71716.83,2020-12-30,Dormant,B005
A04865,C04865,Savings,41698.41,2015-08-02,Active,B013
A04866,C04866,Savings,74174.43,2017-08-15,Dormant,B007
A04867,C04867,Current,38484.33,2022-11-30,Active,B017
A04868,C04868,Savings,44800.8,2017-01-30,Dormant,B016
A04869,C04869,Current,54098.43,2017-09-12,Active,B015
A04870,C04870,Current,31547.57,2020-08-16,Dormant,B005
A04871,C04871,Current,93208.15,2022-08-30,Dormant,B013
A04872,C04872,Current,45480.41,2017-11-28,Active,B007
A04873,C04873,Savings,65364.77,2022-08-18,Dormant,B009
A04874,C04874,Current,59449.12,2022-12-25,Dormant,B008
A04875,C04875,Current,23523.72,2016-07-14,Closed,B001
A04876,C04876,Savings,1872.52,2019-06-19,Closed,B003
A04877,C04877,Current,22747.51,2016-08-01,Active,B013
A04878,C04878,Savings,12895.25,2018-01-21,Closed,B013
A04879,C04879,Current,47655.29,2023-05-18,Closed,B015
A04880,C04880,Savings,40757.79,2017-11-29,Dormant,B009
A04881,C04881,Savings,52148.69,2023-08-02,Active,B012
A04882,C04882,Current,89757.89,2023-07-12,Closed,B006
A04883,C04883,Savings,75230.02,2018-06-14,Closed,B017
A04884,C04884,Savings,28489.52,2021-12-20,Dormant,B002
A04885,C04885,Savings,55796.79,2017-12-05,Active,B008
A04886,C04886,Current,7027.4,2022-10-04,Active,B003
A04887,C04887,Current,69401.92,2023-11-09,Active,B002
A04888,C04888,Current,22144.24,2021-10-07,Dormant,B009
A04889,C04889,Savings,8280.15,2022-10-27,Closed,B005
A04890,C04890,Savings,69109.97,2022-07-04,Closed,B008
A04891,C04891,Savings,19403.53,2017-12-13,Active,B017
A04892,C04892,Savings,59152.5,2023-11-22,Active,B020
A04893,C04893,Savings,30900.12,2024-02-15,Active,B006
A04894,C04894,Savings,826.88,2024-08-10,Closed,B014
A04895,C04895,Savings,28079.82,2022-02-03,Active,B007
A04896,C04896,Savings,40483.18,2016-10-26,Dormant,B003
A04897,C04897,Current,25879.64,2018-11-28,Active,B018
A04898,C04898,Current,20160.05,2019-04-26,Closed,B012
A04899,C04899,Current,55720.82,2015-12-22,Active,B018
A04900,C04900,Savings,87840.06,2019-05-30,Closed,B011
A04901,C04901,Current,65073.05,2025-02-17,Closed,B001
A04902,C04902,Savings,63747.04,2024-06-20,Closed,B013
A04903,C04903,Savings,56047.44,2024-05-21,Dormant,B016
A04904,C04904,Current,89858.27,2016-09-29,Closed,B020
A04905,C04905,Savings,36821.84,2024-12-06,Closed,B015
