CardID,CustomerID,CardType,CreditLimit,IssueDate,ExpiryDate,Status,OutstandingBalance
CC05472,C05472,Silver,100000,2021-01-26,2025-12-28,Active,21574.84
CC05473,C05473,Silver,150000,2023-08-13,2029-11-20,Blocked,33463.83
CC05474,C05474,Platinum,50000,2024-02-29,2028-08-01,Blocked,7298.86
CC05477,C05477,Gold,50000,2021-07-17,2026-07-16,Active,49311.7
CC05478,C05478,Platinum,100000,2022-08-17,2029-05-17,Blocked,21770.39
CC05479,C05479,Platinum,150000,2023-02-18,2029-07-15,Active,220.59
CC05480,C05480,Platinum,150000,2023-05-14,2026-05-14,Active,10937.1
CC05482,C05482,Gold,50000,2022-12-11,2025-11-05,Active,29213.92
CC05483,C05483,Silver,150000,2022-11-15,2026-05-28,Active,39106.52
CC05484,C05484,Platinum,100000,2021-03-12,2025-12-15,Blocked,19184.86
CC05485,C05485,Silver,150000,2022-12-08,2027-04-06,Active,18943.19
CC05489,C05489,Silver,100000,2023-04-10,2026-08-11,Active,46169.64
CC05492,C05492,Platinum,100000,2022-01-26,2026-03-10,Active,16571.29
CC05493,C05493,Silver,150000,2024-05-28,2026-07-17,Active,34721.26
CC05495,C05495,Gold,150000,2023-05-24,2028-10-11,Active,46998.23
CC05496,C05496,Silver,50000,2022-03-02,2028-04-17,Blocked,40302.64
CC05497,C05497,Gold,100000,2021-07-03,2028-06-27,Blocked,42062.0
CC05501,C05501,Silver,50000,2021-06-16,2028-03-20,Active,35592.5
CC05504,C05504,Gold,50000,2023-02-01,2029-03-14,Active,183.59
CC05506,C05506,Silver,100000,2022-04-29,2030-05-12,Blocked,29859.11
CC05507,C05507,Silver,100000,2024-01-07,2026-11-16,Blocked,45196.66
CC05509,C05509,Gold,150000,2022-11-18,2027-04-30,Active,41754.25
CC05510,C05510,Platinum,150000,2021-02-21,2027-03-19,Blocked,41518.37
CC05514,C05514,Platinum,150000,2024-01-16,2026-04-19,Blocked,48004.73
CC05521,C05521,Platinum,100000,2021-09-27,2025-12-04,Active,6428.17
CC05523,C05523,Gold,100000,2020-09-08,2026-10-27,Active,38674.0
CC05525,C05525,Silver,100000,2024-06-04,2025-11-21,Blocked,27346.96
CC05526,C05526,Platinum,150000,2021-11-05,2026-06-03,Active,49756.28
CC05527,C05527,Silver,100000,2024-03-12,2028-12-20,Blocked,15420.42
CC05528,C05528,Gold,100000,2023-12-26,2025-10-14,Blocked,24511.8
CC05529,C05529,Silver,150000,2023-05-01,2027-11-23,Blocked,25550.64
CC05530,C05530,Gold,50000,2023-09-30,2029-02-23,Active,40410.11
CC05531,C05531,Silver,100000,2021-10-16,2027-06-10,Active,22091.05
CC05534,C05534,Gold,100000,2022-03-03,2026-04-29,Active,39862.45
CC05537,C05537,Gold,150000,2021-11-16,2029-06-15,Active,39339.45
CC05539,C05539,Gold,50000,2022-05-31,2028-08-15,Active,47076.69
CC05540,C05540,Silver,50000,2020-12-11,2027-09-12,Blocked,44213.33
CC05541,C05541,Platinum,100000,2021-05-27,2025-08-21,Active,19666.02
CC05546,C05546,Silver,150000,2021-05-31,2027-09-10,Active,6802.28
CC05547,C05547,Platinum,150000,2023-09-22,2027-11-23,Active,32704.64
CC05551,C05551,Silver,100000,2021-08-27,2028-05-01,Blocked,20275.49
CC05553,C05553,Silver,100000,2023-04-21,2025-08-25,Blocked,9844.65
CC05554,C05554,Silver,50000,2022-01-10,2026-08-28,Blocked,27879.49
CC05555,C05555,Platinum,50000,2024-06-22,2029-02-04,Blocked,19698.19
CC05556,C05556,Silver,150000,2024-04-09,2029-08-26,Active,31138.46
CC05557,C05557,Silver,100000,2024-03-13,2027-12-02,Active,5627.14
CC05558,C05558,Gold,100000,2024-07-14,2030-04-02,Blocked,556.6
CC05560,C05560,Gold,100000,2021-02-21,2028-12-07,Blocked,31934.14
CC05563,C05563,Gold,150000,2023-08-17,2030-03-12,Active,47965.99
CC05566,C05566,Platinum,150000,2023-05-03,2029-02-16,Blocked,48751.61
CC05567,C05567,Gold,50000,2020-11-20,2028-04-07,Active,25581.11
CC05571,C05571,Silver,100000,2023-03-01,2030-06-09,Active,18247.27
CC05572,C05572,Gold,150000,2023-01-23,2029-08-03,Blocked,4419.27
CC05574,C05574,Platinum,100000,2023-03-27,2026-04-22,Active,31536.59
CC05575,C05575,Gold,50000,2020-12-03,2030-06-25,Active,48840.64
CC05576,C05576,Platinum,100000,2020-09-27,2026-08-18,Blocked,9796.14
CC05577,C05577,Gold,150000,2024-04-13,2027-01-12,Blocked,40806.7
CC05578,C05578,Silver,100000,2022-06-30,2027-08-24,Blocked,42494.32
CC05579,C05579,Gold,50000,2021-01-26,2028-12-08,Blocked,28392.7
CC05582,C05582,Gold,100000,2022-06-11,2027-12-21,Active,2134.86
CC05584,C05584,Gold,150000,2023-02-08,2028-06-28,Active,35161.85
CC05586,C05586,Gold,50000,2021-01-21,2029-12-08,Active,49527.69
CC05587,C05587,Platinum,150000,2022-09-28,2028-12-10,Blocked,11189.19
CC05590,C05590,Gold,100000,2022-10-27,2028-01-23,Blocked,19955.57
CC05592,C05592,Silver,100000,2022-04-28,2025-10-04,Active,42698.84
CC05593,C05593,Platinum,50000,2022-05-01,2028-10-23,Active,12544.96
CC05595,C05595,Gold,50000,2024-06-27,2029-02-03,Active,45612.73
CC05597,C05597,Silver,150000,2023-11-15,2026-01-23,Blocked,10888.9
CC05598,C05598,Silver,150000,2024-05-15,2028-07-30,Active,29864.24
CC05604,C05604,Platinum,50000,2024-03-25,2026-12-22,Blocked,31499.63
CC05606,C05606,Gold,150000,2024-07-05,2030-02-12,Active,20612.0
CC05608,C05608,Silver,100000,2024-03-21,2028-07-07,Blocked,36549.41
CC05609,C05609,Platinum,150000,2024-04-03,2028-03-02,Active,31268.53
CC05610,C05610,Silver,150000,2021-06-29,2026-03-27,Active,27921.18
CC05612,C05612,Gold,150000,2022-11-15,2027-09-01,Blocked,31972.97
CC05613,C05613,Silver,50000,2021-02-11,2027-03-31,Blocked,47705.57
CC05614,C05614,Silver,150000,2021-03-18,2028-03-07,Active,2641.25
CC05616,C05616,Silver,100000,2024-05-20,2028-08-14,Active,47570.52
CC05617,C05617,Silver,100000,2024-05-20,2029-09-23,Active,45254.73
CC05619,C05619,Silver,150000,2024-04-29,2026-10-23,Blocked,34403.02
CC05621,C05621,Silver,150000,2023-10-31,2026-12-19,Blocked,10057.56
CC05626,C05626,Silver,100000,2024-06-18,2026-12-04,Blocked,28507.11
CC05629,C05629,Platinum,100000,2022-03-13,2028-09-30,Blocked,13982.16
CC05631,C05631,Platinum,150000,2023-05-30,2026-11-29,Blocked,15347.0
CC05633,C05633,Silver,50000,2021-04-29,2029-12-09,Active,7728.99
CC05634,C05634,Gold,100000,2021-03-21,2029-11-08,Blocked,39548.29
CC05637,C05637,Silver,50000,2022-04-06,2025-12-12,Blocked,7861.06
CC05638,C05638,Gold,50000,2023-04-14,2027-05-04,Active,21687.5
CC05641,C05641,Gold,50000,2021-10-04,2026-03-20,Blocked,11442.59
CC05642,C05642,Gold,50000,2021-03-15,2026-04-07,Active,13752.78
CC05643,C05643,Silver,50000,2022-10-11,2029-07-23,Active,15605.0
CC05646,C05646,Silver,150000,2022-04-15,2028-09-29,Blocked,5708.19
CC05648,C05648,Silver,50000,2020-12-26,2026-05-21,Blocked,14883.16
CC05649,C05649,Gold,100000,2020-11-30,2025-08-13,Active,2165.96
CC05654,C05654,Silver,100000,2021-11-08,2027-12-18,Active,18190.22
CC05656,C05656,Gold,150000,2021-02-14,2029-03-29,Active,39781.51
CC05657,C05657,Silver,100000,2023-03-02,2029-06-26,Active,16219.79
CC05659,C05659,Gold,50000,2022-11-17,2026-03-09,Blocked,40521.59
CC05660,C05660,Silver,100000,2022-01-14,2027-10-31,Active,31045.23
CC05663,C05663,Platinum,50000,2022-02-10,2025-08-22,Blocked,45453.34
CC05665,C05665,Gold,100000,2023-04-01,2026-07-27,Active,35321.22
CC05669,C05669,Gold,150000,2022-11-04,2027-08-31,Blocked,14729.51
CC05670,C05670,Gold,100000,2020-12-15,2028-03-09,Active,20354.12
CC05673,C05673,Silver,50000,2020-08-04,2029-03-07,Blocked,13814.69
CC05675,C05675,Silver,50000,2021-04-11,2026-06-17,Active,10536.88
CC05676,C05676,Platinum,50000,2021-05-30,2027-07-10,Active,29313.93
CC05677,C05677,Gold,150000,2021-06-22,2026-11-08,Active,49344.22
CC05681,C05681,Platinum,50000,2022-02-03,2025-09-17,Blocked,39493.54
CC05683,C05683,Silver,150000,2021-04-01,2027-05-20,Blocked,20176.32
CC05684,C05684,Gold,150000,2022-12-31,2026-08-09,Active,16147.85
CC05687,C05687,Platinum,100000,2024-03-03,2026-09-19,Active,39278.43
CC05688,C05688,Platinum,50000,2021-11-03,2029-03-30,Blocked,1153.92
CC05689,C05689,Silver,50000,2023-08-23,2029-11-08,Blocked,44418.04
CC05690,C05690,Platinum,100000,2020-12-31,2028-02-23,Blocked,11997.48
CC05691,C05691,Silver,150000,2024-06-03,2027-10-20,Blocked,31857.88
CC05694,C05694,Silver,150000,2023-07-02,2028-01-07,Active,49866.88
CC05701,C05701,Silver,100000,2020-11-23,2028-11-21,Active,19661.53
CC05705,C05705,Silver,150000,2023-02-09,2029-12-31,Active,8031.88
CC05707,C05707,Gold,150000,2023-10-10,2028-01-13,Active,23666.9
CC05710,C05710,Platinum,100000,2022-01-23,2026-04-17,Blocked,49495.91
CC05715,C05715,Silver,50000,2023-09-19,2028-03-17,Blocked,37444.24
CC05718,C05718,Platinum,50000,2020-08-08,2028-12-25,Active,5157.73
CC05720,C05720,Platinum,50000,2020-07-25,2026-06-23,Blocked,600.12
CC05723,C05723,Platinum,100000,2023-11-23,2030-04-28,Blocked,35537.91
CC05724,C05724,Platinum,150000,2021-06-01,2030-02-09,Active,41846.76
CC05725,C05725,Gold,150000,2021-08-24,2028-12-02,Blocked,3799.34
CC05726,C05726,Gold,150000,2022-08-30,2027-12-27,Blocked,6247.62
CC05729,C05729,Platinum,150000,2022-08-24,2027-12-27,Active,13363.3
CC05730,C05730,Silver,50000,2023-03-24,2026-02-10,Active,33564.97
CC05732,C05732,Silver,100000,2022-04-29,2027-06-05,Blocked,36660.86
CC05734,C05734,Platinum,100000,2021-04-17,2025-08-07,Active,32439.92
CC05736,C05736,Silver,100000,2022-11-30,2030-07-22,Active,45457.61
CC05737,C05737,Silver,100000,2023-03-15,2028-12-01,Active,19941.95
CC05738,C05738,Platinum,100000,2024-01-05,2026-04-21,Blocked,20813.42
CC05740,C05740,Platinum,100000,2022-11-07,2028-10-01,Active,34514.22
CC05744,C05744,Platinum,50000,2020-10-31,2027-05-25,Active,2397.53
CC05745,C05745,Silver,50000,2023-04-10,2027-05-07,Blocked,1083.57
CC05747,C05747,Platinum,150000,2022-06-14,2030-04-04,Blocked,23786.24
CC05749,C05749,Gold,150000,2021-03-07,2025-11-06,Active,2381.9
CC05751,C05751,Gold,100000,2021-02-23,2026-10-19,Blocked,17070.86
CC05754,C05754,Platinum,150000,2020-10-07,2027-07-30,Active,5184.68
CC05756,C05756,Platinum,100000,2021-10-13,2029-02-21,Blocked,43989.24
CC05757,C05757,Gold,100000,2020-12-31,2028-07-01,Active,16764.35
CC05758,C05758,Silver,50000,2022-01-16,2030-05-18,Blocked,8344.37
CC05763,C05763,Silver,150000,2021-07-20,2025-11-16,Blocked,16998.63
CC05766,C05766,Gold,100000,2021-12-31,2028-08-16,Blocked,48246.91
CC05767,C05767,Platinum,150000,2022-07-09,2026-02-06,Blocked,7134.04
CC05768,C05768,Gold,50000,2021-02-24,2028-11-15,Blocked,23798.95
CC05769,C05769,Silver,150000,2023-12-23,2026-10-05,Blocked,14972.58
CC05771,C05771,Platinum,100000,2021-03-07,2026-07-07,Active,30758.67
CC05772,C05772,Gold,50000,2024-04-26,2028-07-07,Active,43981.84
CC05773,C05773,Platinum,150000,2021-02-15,2025-12-06,Active,32339.33
CC05775,C05775,Silver,100000,2024-06-15,2026-03-05,Blocked,34455.56
CC05777,C05777,Platinum,100000,2022-01-31,2025-08-17,Blocked,269.45
CC05778,C05778,Silver,50000,2023-11-15,2026-11-23,Active,23788.42
CC05779,C05779,Silver,100000,2022-06-08,2029-04-20,Active,16145.39
CC05780,C05780,Gold,100000,2020-09-28,2027-05-06,Blocked,25417.15
CC05781,C05781,Gold,50000,2022-05-29,2027-09-25,Active,23980.72
CC05785,C05785,Platinum,150000,2020-07-26,2027-06-18,Blocked,21692.36
CC05786,C05786,Platinum,100000,2021-06-03,2027-02-21,Active,37864.18
CC05791,C05791,Gold,100000,2022-06-11,2027-10-15,Blocked,40076.69
CC05793,C05793,Silver,100000,2023-02-24,2028-09-14,Blocked,14136.57
CC05794,C05794,Silver,150000,2024-04-06,2029-09-19,Blocked,5949.62
CC05796,C05796,Gold,150000,2021-10-02,2027-10-08,Blocked,709.96
CC05798,C05798,Gold,100000,2024-06-12,2028-01-04,Active,43156.81
CC05801,C05801,Platinum,150000,2023-12-10,2026-08-20,Blocked,1670.7
CC05803,C05803,Platinum,50000,2022-05-08,2028-06-12,Active,45162.1
CC05806,C05806,Gold,50000,2022-01-06,2030-06-16,Blocked,31833.37
CC05807,C05807,Platinum,50000,2022-04-22,2027-06-07,Blocked,13812.51
CC05812,C05812,Gold,150000,2022-12-15,2026-04-03,Blocked,12050.82
CC05814,C05814,Silver,50000,2021-06-03,2027-04-19,Blocked,43715.97
CC05815,C05815,Gold,100000,2020-08-16,2029-06-20,Blocked,5341.19
CC05818,C05818,Gold,100000,2021-12-12,2029-02-05,Blocked,13324.38
CC05821,C05821,Silver,150000,2022-06-30,2027-09-22,Blocked,6535.69
CC05822,C05822,Gold,100000,2021-07-18,2025-12-29,Blocked,25103.25
CC05827,C05827,Gold,100000,2021-02-10,2029-08-01,Blocked,39760.22
CC05828,C05828,Gold,100000,2022-09-22,2026-06-16,Active,40518.94
CC05829,C05829,Silver,50000,2024-03-23,2028-07-30,Active,413.59
CC05831,C05831,Platinum,50000,2021-11-28,2030-07-20,Blocked,41412.05
CC05835,C05835,Gold,50000,2023-09-16,2026-01-08,Active,38048.75
CC05838,C05838,Platinum,150000,2021-11-23,2028-06-27,Active,22210.77
CC05840,C05840,Silver,50000,2022-05-07,2027-04-05,Blocked,3338.03
CC05841,C05841,Platinum,100000,2021-04-17,2027-02-13,Blocked,19985.49
CC05850,C05850,Gold,100000,2023-06-30,2028-06-05,Active,35349.83
CC05855,C05855,Gold,150000,2021-06-08,2026-08-10,Active,5429.35
CC05857,C05857,Gold,100000,2020-08-03,2028-12-02,Blocked,10020.53
CC05859,C05859,Gold,100000,2022-03-24,2025-12-08,Active,40012.41
CC05860,C05860,Platinum,50000,2022-04-29,2029-07-20,Blocked,17480.22
CC05863,C05863,Silver,50000,2021-09-25,2028-08-03,Active,30577.43
CC05864,C05864,Gold,50000,2023-07-03,2028-08-15,Active,18922.87
CC05867,C05867,Silver,50000,2021-08-26,2025-07-27,Active,22410.32
CC05868,C05868,Platinum,150000,2022-09-12,2027-05-05,Active,15262.82
CC05871,C05871,Gold,100000,2021-12-23,2027-06-25,Blocked,41791.73
CC05875,C05875,Silver,100000,2023-02-24,2026-03-10,Active,9475.05
CC05876,C05876,Silver,100000,2023-10-01,2027-10-25,Active,33262.16
CC05877,C05877,Platinum,100000,2021-06-29,2026-02-22,Blocked,31397.61
CC05882,C05882,Gold,100000,2022-04-25,2027-03-02,Blocked,24586.9
CC05885,C05885,Silver,50000,2022-07-21,2026-06-14,Active,13723.18
CC05886,C05886,Gold,50000,2022-05-03,2026-08-20,Active,8426.95
CC05887,C05887,Gold,50000,2023-09-28,2028-10-13,Active,27453.94
CC05888,C05888,Silver,150000,2021-04-06,2029-01-02,Active,6830.7
CC05889,C05889,Gold,50000,2023-11-01,2028-11-28,Blocked,21002.79
CC05890,C05890,Platinum,50000,2023-01-01,2026-08-18,Blocked,4908.54
CC05891,C05891,Platinum,100000,2023-07-31,2027-11-22,Active,29324.21
CC05893,C05893,Platinum,100000,2021-04-15,2028-02-21,Active,48130.84
CC05898,C05898,Platinum,150000,2024-05-10,2029-05-08,Blocked,29983.81
CC05899,C05899,Silver,50000,2021-06-04,2029-11-01,Blocked,19596.72
CC05901,C05901,Platinum,150000,2020-08-18,2027-01-28,Active,5320.87
CC05903,C05903,Gold,150000,2020-10-12,2030-04-16,Blocked,49486.31
CC05904,C05904,Platinum,50000,2022-08-20,2025-11-10,Blocked,18111.48
CC05905,C05905,Gold,50000,2023-01-08,2026-11-09,Blocked,20138.02
CC05906,C05906,Gold,100000,2021-08-23,2030-05-25,Active,23570.69
CC05907,C05907,Platinum,50000,2022-09-10,2028-10-27,Active,35523.85
CC05908,C05908,Platinum,50000,2023-09-07,2026-10-27,Blocked,37161.9
CC05910,C05910,Gold,150000,2023-11-10,2028-01-17,Active,35478.08
CC05918,C05918,Silver,50000,2021-04-19,2029-06-26,Blocked,22303.29
CC05923,C05923,Silver,150000,2022-10-28,2028-01-01,Active,33922.56
CC05924,C05924,Silver,150000,2021-10-13,2026-07-23,Active,5888.45
CC05926,C05926,Silver,100000,2023-12-14,2026-10-02,Active,46866.08
CC05927,C05927,Silver,50000,2024-03-25,2028-01-29,Blocked,24549.88
CC05929,C05929,Platinum,100000,2022-09-27,2029-03-28,Blocked,39297.37
CC05931,C05931,Silver,150000,2022-08-13,2026-07-25,Active,3334.99
CC05932,C05932,Platinum,50000,2023-06-25,2028-10-18,Active,16350.28
CC05933,C05933,Silver,150000,2021-03-29,2028-01-31,Active,47817.75
CC05934,C05934,Platinum,50000,2024-06-14,2027-07-27,Active,34889.14
CC05936,C05936,Platinum,100000,2022-08-10,2025-11-15,Blocked,1015.0
CC05937,C05937,Silver,100000,2023-02-10,2028-07-23,Active,1705.25
CC05938,C05938,Gold,100000,2021-10-17,2029-07-05,Blocked,33615.68
CC05940,C05940,Gold,150000,2023-05-16,2026-08-29,Blocked,2162.2
CC05941,C05941,Platinum,100000,2023-04-15,2029-09-23,Active,4682.14
CC05944,C05944,Silver,150000,2021-12-02,2027-06-08,Active,37188.58
CC05945,C05945,Gold,50000,2022-12-22,2026-06-28,Active,19639.95
CC05948,C05948,Gold,150000,2022-12-28,2029-06-06,Active,18076.01
CC05949,C05949,Gold,100000,2023-02-03,2025-09-28,Active,12630.85
CC05951,C05951,Gold,100000,2021-01-14,2029-04-30,Active,26832.54
CC05952,C05952,Silver,100000,2022-01-25,2027-04-10,Blocked,10070.4
CC05956,C05956,Platinum,100000,2022-01-23,2028-01-06,Active,46189.21
CC05957,C05957,Silver,50000,2022-06-26,2028-11-15,Active,49842.18
CC05958,C05958,Platinum,50000,2024-06-05,2027-09-16,Blocked,20039.35
CC05960,C05960,Silver,50000,2024-03-28,2027-05-18,Blocked,27973.94
CC05961,C05961,Gold,50000,2024-01-25,2027-03-18,Blocked,31966.4
CC05962,C05962,Silver,50000,2022-03-09,2028-07-27,Active,31755.17
CC05963,C05963,Gold,50000,2020-09-19,2026-04-28,Active,21668.98
CC05966,C05966,Silver,150000,2021-09-26,2026-12-03,Blocked,38815.33
CC05970,C05970,Silver,100000,2021-03-21,2026-04-25,Blocked,12359.68
CC05972,C05972,Gold,150000,2023-09-08,2025-12-06,Active,19507.17
CC05973,C05973,Platinum,150000,2020-08-17,2029-05-18,Active,13053.46
CC05974,C05974,Silver,50000,2021-09-30,2026-04-25,Blocked,5193.35
CC05975,C05975,Silver,100000,2021-06-24,2030-04-03,Active,16387.1
CC05978,C05978,Gold,50000,2024-07-07,2026-12-19,Active,48642.8
CC05979,C05979,Silver,150000,2020-09-08,2028-07-15,Active,26891.95
CC05981,C05981,Gold,100000,2021-04-13,2027-10-01,Blocked,15533.1
CC05983,C05983,Silver,100000,2022-10-19,2027-12-08,Blocked,45663.28
CC05984,C05984,Gold,50000,2022-01-01,2028-08-27,Blocked,29467.56
CC05985,C05985,Platinum,50000,2022-05-03,2030-01-16,Active,45588.25
CC05986,C05986,Silver,50000,2020-08-18,2029-05-15,Active,8692.62
CC05990,C05990,Gold,100000,2021-05-15,2027-09-07,Active,41928.19
CC05994,C05994,Silver,50000,2022-07-07,2026-07-10,Active,20266.49
CC05996,C05996,Gold,100000,2022-03-07,2030-02-05,Active,18610.26
CC05998,C05998,Gold,150000,2023-06-18,2025-10-14,Blocked,3146.83
CC06000,C06000,Silver,50000,2022-11-22,2027-10-15,Blocked,21211.26
CC06003,C06003,Platinum,150000,2021-08-17,2027-04-18,Active,44476.4
CC06004,C06004,Gold,100000,2023-04-21,2028-12-21,Blocked,18363.7
CC06005,C06005,Platinum,150000,2022-08-22,2029-03-13,Active,6021.59
CC06006,C06006,Gold,150000,2021-10-10,2030-03-17,Blocked,4480.43
CC06008,C06008,Platinum,50000,2023-01-22,2029-08-25,Blocked,1771.41
CC06009,C06009,Gold,50000,2022-04-08,2029-02-20,Active,18847.85
CC06010,C06010,Gold,100000,2023-08-23,2028-08-11,Active,27162.13
CC06011,C06011,Platinum,150000,2021-11-27,2026-06-14,Blocked,22141.84
CC06014,C06014,Silver,150000,2020-11-21,2028-05-05,Blocked,1849.36
CC06019,C06019,Platinum,50000,2024-02-16,2028-10-26,Active,37806.16
CC06020,C06020,Gold,50000,2021-05-26,2028-12-09,Blocked,31611.08
CC06021,C06021,Gold,50000,2022-05-16,2025-11-17,Active,28454.7
CC06028,C06028,Silver,100000,2024-02-24,2027-10-20,Active,6952.97
CC06032,C06032,Gold,50000,2022-02-11,2025-11-27,Active,35037.45
CC06034,C06034,Gold,100000,2022-03-10,2028-08-17,Blocked,40090.97
CC06037,C06037,Platinum,50000,2024-07-04,2028-07-11,Blocked,43357.17
CC06038,C06038,Silver,50000,2022-03-13,2029-12-13,Blocked,33769.11
CC06039,C06039,Silver,150000,2023-12-16,2027-08-18,Blocked,561.82
CC06041,C06041,Gold,100000,2022-02-04,2026-08-09,Blocked,13104.72
CC06044,C06044,Silver,150000,2022-07-05,2027-04-15,Blocked,8649.73
CC06045,C06045,Silver,100000,2021-06-22,2030-07-05,Blocked,19950.21
CC06046,C06046,Gold,100000,2021-03-25,2027-05-04,Active,2368.02
CC06047,C06047,Platinum,50000,2021-05-15,2028-03-23,Blocked,16295.06
CC06049,C06049,Gold,100000,2023-02-04,2028-03-13,Active,46303.02
CC06050,C06050,Platinum,50000,2023-03-29,2029-06-18,Blocked,14844.07
CC06055,C06055,Silver,100000,2021-08-11,2026-02-08,Active,1309.1
CC06056,C06056,Platinum,100000,2021-11-05,2028-04-13,Blocked,32230.47
CC06060,C06060,Silver,100000,2021-09-16,2030-01-24,Active,42053.53
CC06063,C06063,Gold,100000,2023-06-13,2027-04-30,Active,47987.89
CC06066,C06066,Gold,50000,2022-05-22,2025-12-02,Blocked,12992.74
CC06069,C06069,Gold,100000,2023-08-30,2028-06-10,Blocked,8676.0
CC06071,C06071,Silver,100000,2021-11-19,2028-10-21,Active,16674.88
CC06075,C06075,Silver,50000,2023-01-16,2026-03-08,Blocked,38381.73
CC06076,C06076,Platinum,50000,2023-05-25,2030-07-07,Active,18600.3
CC06078,C06078,Silver,100000,2022-06-13,2030-01-06,Blocked,4589.83
CC06080,C06080,Silver,100000,2023-06-29,2029-08-23,Active,11061.99
CC06084,C06084,Silver,50000,2022-09-26,2027-12-19,Blocked,35788.94
CC06085,C06085,Silver,150000,2023-02-22,2028-01-03,Active,41887.3
CC06086,C06086,Silver,50000,2021-12-07,2029-12-19,Active,36825.49
CC06089,C06089,Gold,150000,2024-04-17,2029-06-14,Blocked,22838.09
CC06092,C06092,Platinum,50000,2023-05-09,2029-11-25,Active,942.06
CC06094,C06094,Gold,50000,2022-10-30,2029-10-14,Blocked,24918.47
CC06097,C06097,Platinum,100000,2020-09-04,2027-10-18,Active,23753.71
CC06099,C06099,Silver,150000,2024-02-19,2029-08-10,Blocked,49865.16
CC06100,C06100,Silver,100000,2024-04-09,2029-07-07,Active,42729.76
CC06101,C06101,Silver,150000,2023-06-17,2029-05-30,Blocked,18630.96
CC06105,C06105,Silver,100000,2023-07-20,2030-07-22,Active,26113.35
CC06106,C06106,Gold,150000,2021-10-22,2026-10-03,Blocked,4313.3
CC06108,C06108,Gold,100000,2023-02-25,2028-07-24,Active,18871.58
CC06109,C06109,Silver,50000,2021-07-14,2029-03-29,Blocked,23531.02
CC06112,C06112,Silver,150000,2021-05-18,2030-01-19,Blocked,25068.12
CC06115,C06115,Gold,150000,2022-04-01,2026-09-12,Blocked,25556.96
CC06117,C06117,Silver,150000,2021-06-24,2026-07-31,Blocked,44397.41
CC06120,C06120,Silver,100000,2023-06-14,2027-09-14,Blocked,46413.07
CC06122,C06122,Platinum,100000,2024-07-05,2026-10-17,Active,20214.83
CC06123,C06123,Gold,150000,2021-03-05,2028-02-24,Active,17981.25
CC06124,C06124,Platinum,100000,2022-10-03,2027-12-01,Blocked,45302.28
CC06125,C06125,Platinum,150000,2021-06-19,2028-09-28,Active,3258.83
CC06126,C06126,Gold,150000,2021-01-29,2028-11-11,Blocked,11440.81
CC06127,C06127,Silver,50000,2021-02-25,2026-10-14,Active,43609.02
