ProductID,CustomerID,ProductType,Amount,TenureMonths,EMI,StartDate,EndDate,Status
P05552,C05552,Home Loan,250000,60,5436.47,2022-11-05,2029-07-21,Closed
P05561,C05561,Home Loan,250000,60,1168.13,2024-06-06,2027-05-16,Closed
P05563,C05563,Personal Loan,500000,60,4304.47,2024-07-11,2028-12-03,Defaulted
P05565,C05565,Personal Loan,500000,60,2245.08,2023-10-01,2028-12-08,Closed
P05567,C05567,Health Insurance,250000,60,6801.38,2022-09-17,2027-11-24,Closed
P05568,C05568,Health Insurance,250000,120,4353.43,2022-08-20,2030-05-24,Defaulted
P05569,C05569,Health Insurance,500000,12,8457.73,2022-09-04,2029-05-13,Active
P05572,C05572,Health Insurance,100000,12,1355.76,2021-12-24,2028-04-21,Defaulted
P05575,C05575,Car Insurance,500000,120,6927.48,2023-05-23,2027-07-22,Closed
P05577,C05577,Personal Loan,250000,60,1510.5,2022-01-27,2025-12-11,Active
P05580,C05580,Home Loan,50000,24,4440.55,2023-08-19,2029-06-06,Active
P05581,C05581,Health Insurance,100000,60,9391.86,2023-08-01,2027-09-13,Defaulted
P05587,C05587,Car Insurance,500000,60,3817.86,2020-12-05,2026-07-08,Defaulted
P05589,C05589,Home Loan,500000,120,2004.84,2020-11-14,2029-01-13,Closed
P05590,C05590,Health Insurance,500000,60,5260.21,2020-12-28,2025-08-23,Active
P05593,C05593,Health Insurance,100000,12,9182.35,2022-04-14,2027-06-07,Closed
P05594,C05594,Health Insurance,100000,24,7810.65,2024-02-13,2030-05-27,Active
P05597,C05597,Health Insurance,250000,12,8438.1,2024-04-15,2030-05-15,Defaulted
P05598,C05598,Personal Loan,50000,60,1006.1,2022-02-14,2029-12-26,Defaulted
P05603,C05603,Personal Loan,250000,120,3735.35,2023-11-14,2029-05-26,Active
P05604,C05604,Home Loan,50000,12,9113.25,2021-12-18,2026-04-24,Defaulted
P05605,C05605,Car Insurance,250000,60,5184.27,2022-09-07,2029-03-23,Closed
P05606,C05606,Health Insurance,500000,24,6274.95,2024-03-17,2028-03-19,Active
P05608,C05608,Car Insurance,500000,120,7949.25,2023-09-22,2027-04-01,Closed
P05610,C05610,Car Insurance,250000,60,9484.18,2024-02-25,2025-10-02,Active
P05618,C05618,Personal Loan,250000,12,5325.5,2020-09-06,2030-01-25,Closed
P05619,C05619,Car Insurance,50000,60,2908.5,2021-10-06,2029-11-17,Active
P05623,C05623,Health Insurance,500000,120,6710.85,2022-04-18,2028-05-19,Closed
P05626,C05626,Health Insurance,100000,120,5157.67,2022-12-18,2028-12-13,Defaulted
P05627,C05627,Health Insurance,100000,60,2005.13,2022-03-21,2027-09-14,Active
P05628,C05628,Personal Loan,50000,60,4260.33,2022-08-28,2025-11-27,Closed
P05632,C05632,Health Insurance,500000,120,9917.4,2024-02-06,2030-06-16,Closed
P05634,C05634,Personal Loan,500000,60,7419.22,2021-06-09,2027-10-16,Active
P05635,C05635,Personal Loan,50000,24,6988.52,2022-12-02,2028-11-05,Closed
P05638,C05638,Health Insurance,500000,24,1989.05,2022-04-28,2028-05-24,Defaulted
P05640,C05640,Home Loan,100000,120,8471.06,2023-07-02,2026-05-04,Active
P05643,C05643,Home Loan,100000,24,6224.22,2023-12-01,2027-02-08,Closed
P05646,C05646,Personal Loan,500000,12,7235.76,2020-08-15,2026-12-25,Closed
P05649,C05649,Car Insurance,250000,60,8249.38,2021-08-31,2026-10-21,Active
P05652,C05652,Personal Loan,500000,120,7465.95,2021-07-19,2028-06-04,Defaulted
P05653,C05653,Home Loan,250000,24,8575.89,2020-11-27,2028-06-02,Closed
P05654,C05654,Car Insurance,500000,120,2305.86,2021-09-12,2029-05-31,Defaulted
P05655,C05655,Health Insurance,100000,24,2457.14,2023-07-29,2025-11-17,Closed
P05657,C05657,Personal Loan,50000,24,2299.1,2020-11-18,2028-07-01,Closed
P05659,C05659,Car Insurance,100000,60,4062.35,2023-06-01,2027-09-20,Active
P05661,C05661,Car Insurance,250000,12,5765.53,2020-08-29,2029-12-04,Closed
P05663,C05663,Home Loan,250000,120,4086.35,2021-03-17,2028-08-06,Closed
P05665,C05665,Health Insurance,500000,60,6043.03,2021-07-20,2029-11-10,Defaulted
P05668,C05668,Car Insurance,50000,12,9784.09,2021-02-17,2027-09-28,Defaulted
P05669,C05669,Car Insurance,100000,24,4857.81,2023-08-02,2027-05-25,Closed
P05671,C05671,Health Insurance,250000,24,3262.82,2022-11-09,2028-04-17,Active
P05672,C05672,Health Insurance,500000,120,2535.73,2020-10-18,2028-01-26,Active
P05675,C05675,Car Insurance,50000,24,4917.46,2022-09-15,2025-10-06,Active
P05679,C05679,Personal Loan,50000,120,7013.63,2021-09-06,2028-02-13,Active
P05680,C05680,Personal Loan,100000,24,7081.44,2024-02-23,2028-08-31,Closed
P05683,C05683,Car Insurance,500000,60,7796.77,2021-04-27,2026-03-11,Active
P05686,C05686,Home Loan,100000,60,3420.44,2020-10-19,2029-03-05,Active
P05687,C05687,Car Insurance,500000,24,9185.02,2021-06-06,2026-02-21,Defaulted
P05693,C05693,Health Insurance,250000,120,2462.52,2024-01-20,2030-02-24,Closed
P05694,C05694,Health Insurance,500000,60,3141.47,2022-04-11,2026-06-12,Defaulted
P05700,C05700,Personal Loan,100000,24,2077.25,2022-02-07,2027-03-21,Active
P05702,C05702,Health Insurance,50000,60,7570.81,2021-08-05,2026-01-21,Active
P05704,C05704,Car Insurance,50000,60,1201.24,2022-04-18,2026-12-02,Defaulted
P05705,C05705,Car Insurance,50000,60,6234.99,2023-03-06,2028-05-06,Closed
P05706,C05706,Car Insurance,250000,24,9240.91,2021-09-15,2029-08-09,Closed
P05712,C05712,Personal Loan,250000,12,3980.38,2023-06-24,2029-08-19,Defaulted
P05716,C05716,Health Insurance,100000,60,5652.13,2023-08-11,2028-10-13,Defaulted
P05717,C05717,Health Insurance,250000,120,6659.4,2022-12-15,2026-04-06,Active
P05720,C05720,Car Insurance,500000,60,6872.06,2021-07-30,2026-07-20,Active
P05722,C05722,Health Insurance,500000,12,1087.67,2021-09-01,2025-09-22,Closed
P05723,C05723,Personal Loan,250000,60,5822.36,2022-06-12,2028-09-05,Defaulted
P05726,C05726,Health Insurance,500000,60,2400.81,2020-09-15,2028-08-27,Active
P05727,C05727,Health Insurance,100000,60,1574.5,2020-11-12,2027-11-21,Active
P05728,C05728,Personal Loan,50000,12,2541.16,2022-04-08,2027-04-30,Defaulted
P05731,C05731,Home Loan,250000,24,9039.94,2024-06-27,2026-05-28,Defaulted
P05733,C05733,Personal Loan,250000,12,8655.76,2022-11-18,2026-11-20,Defaulted
P05737,C05737,Car Insurance,100000,60,7363.69,2021-12-20,2027-01-29,Defaulted
P05745,C05745,Home Loan,100000,120,8987.89,2021-04-30,2026-03-19,Active
P05750,C05750,Car Insurance,250000,120,7789.74,2022-04-08,2030-01-02,Defaulted
P05752,C05752,Home Loan,100000,120,9395.51,2021-06-23,2029-07-21,Defaulted
P05754,C05754,Health Insurance,100000,60,8000.22,2022-05-01,2026-10-23,Active
P05755,C05755,Home Loan,50000,120,7584.82,2023-06-19,2026-05-30,Defaulted
P05758,C05758,Home Loan,100000,60,1995.0,2021-11-13,2026-09-16,Closed
P05759,C05759,Personal Loan,50000,24,2396.31,2022-01-06,2028-04-08,Defaulted
P05761,C05761,Car Insurance,100000,120,5475.83,2022-06-29,2030-04-08,Defaulted
P05762,C05762,Health Insurance,100000,24,7741.72,2023-05-02,2028-05-26,Active
P05763,C05763,Car Insurance,500000,12,7778.84,2021-07-25,2029-04-18,Active
P05765,C05765,Personal Loan,50000,120,6297.94,2021-06-18,2027-10-27,Closed
P05766,C05766,Personal Loan,250000,24,7396.23,2022-09-11,2029-07-29,Defaulted
P05769,C05769,Personal Loan,500000,120,6437.78,2022-02-26,2026-03-21,Defaulted
P05771,C05771,Health Insurance,250000,120,9489.75,2024-04-10,2028-05-06,Closed
P05772,C05772,Car Insurance,250000,24,5407.39,2021-01-19,2029-07-25,Closed
P05773,C05773,Personal Loan,100000,60,2763.18,2022-05-23,2028-05-03,Active
P05774,C05774,Home Loan,250000,120,2052.13,2020-09-14,2029-12-21,Closed
P05782,C05782,Car Insurance,100000,60,6133.53,2021-12-30,2027-10-08,Active
P05783,C05783,Personal Loan,500000,12,9578.01,2021-10-11,2027-10-25,Active
P05784,C05784,Car Insurance,500000,24,6329.38,2021-03-24,2028-06-04,Defaulted
P05785,C05785,Home Loan,500000,24,5034.26,2022-10-12,2028-04-25,Active
P05786,C05786,Health Insurance,250000,24,9662.85,2022-06-22,2029-02-25,Active
P05790,C05790,Health Insurance,500000,120,5886.01,2024-01-20,2028-12-01,Closed
P05795,C05795,Home Loan,50000,12,4834.9,2024-05-10,2026-11-19,Closed
P05798,C05798,Health Insurance,100000,24,8866.9,2023-07-27,2029-08-10,Closed
P05801,C05801,Car Insurance,100000,24,6953.73,2022-11-13,2026-09-07,Active
P05803,C05803,Health Insurance,100000,60,6366.56,2022-06-07,2028-03-10,Closed
P05807,C05807,Health Insurance,500000,24,8941.2,2023-09-29,2028-09-16,Active
P05820,C05820,Health Insurance,100000,60,7353.93,2023-02-14,2028-12-28,Closed
P05823,C05823,Home Loan,500000,60,2437.94,2024-04-12,2030-05-08,Defaulted
P05824,C05824,Home Loan,250000,120,2972.54,2023-12-08,2026-01-17,Defaulted
P05826,C05826,Personal Loan,250000,24,8005.85,2021-11-18,2028-10-04,Closed
P05828,C05828,Home Loan,100000,120,5572.9,2024-04-01,2030-05-27,Closed
P05829,C05829,Car Insurance,250000,12,1386.7,2020-11-21,2029-10-12,Closed
P05831,C05831,Personal Loan,100000,60,1720.98,2024-05-11,2029-06-21,Active
P05832,C05832,Health Insurance,250000,24,7121.84,2022-10-12,2026-09-04,Defaulted
P05834,C05834,Car Insurance,50000,12,3616.31,2021-01-14,2029-11-29,Defaulted
P05835,C05835,Home Loan,500000,12,6339.48,2024-02-01,2027-01-31,Defaulted
P05837,C05837,Personal Loan,500000,12,3509.69,2022-06-11,2028-04-22,Active
P05839,C05839,Car Insurance,100000,60,8105.19,2020-10-17,2029-12-20,Defaulted
P05843,C05843,Health Insurance,500000,60,5507.56,2022-12-05,2027-04-22,Defaulted
P05844,C05844,Home Loan,250000,120,7344.04,2022-10-18,2028-02-09,Active
P05846,C05846,Health Insurance,250000,12,7167.13,2020-12-25,2026-07-29,Active
P05855,C05855,Car Insurance,500000,12,1876.47,2021-03-21,2029-01-01,Active
P05857,C05857,Home Loan,50000,60,1477.26,2021-02-20,2028-04-19,Active
P05858,C05858,Health Insurance,500000,120,7597.54,2023-12-02,2027-09-19,Closed
P05863,C05863,Home Loan,250000,60,8727.41,2021-04-30,2028-02-21,Active
P05865,C05865,Car Insurance,100000,24,1084.82,2021-11-02,2029-10-26,Active
P05870,C05870,Car Insurance,250000,12,9308.17,2021-12-31,2027-09-01,Closed
P05877,C05877,Health Insurance,500000,24,5019.31,2021-02-25,2028-09-07,Defaulted
P05878,C05878,Car Insurance,50000,24,6818.29,2022-06-06,2027-07-17,Defaulted
P05881,C05881,Home Loan,250000,24,4993.45,2021-01-08,2026-05-16,Active
P05882,C05882,Personal Loan,50000,60,1711.52,2022-03-08,2027-09-21,Defaulted
P05883,C05883,Personal Loan,100000,60,5637.27,2024-06-12,2030-06-23,Defaulted
P05884,C05884,Home Loan,250000,24,5357.85,2024-06-30,2029-05-29,Defaulted
P05886,C05886,Home Loan,100000,24,4610.16,2024-03-11,2027-03-07,Closed
P05887,C05887,Car Insurance,100000,12,7059.54,2023-08-02,2029-05-07,Active
P05890,C05890,Health Insurance,250000,120,2657.98,2021-05-26,2027-02-05,Active
P05891,C05891,Car Insurance,500000,24,1986.22,2023-03-28,2030-05-22,Closed
P05895,C05895,Personal Loan,100000,12,8318.57,2021-03-23,2029-12-26,Defaulted
P05896,C05896,Car Insurance,250000,24,4689.35,2023-03-13,2027-01-13,Closed
P05899,C05899,Health Insurance,50000,60,9922.65,2021-09-05,2030-01-13,Active
P05904,C05904,Personal Loan,50000,120,6602.92,2021-08-16,2029-11-26,Active
P05906,C05906,Personal Loan,50000,24,6667.16,2023-07-27,2027-03-15,Active
P05908,C05908,Personal Loan,100000,60,5994.63,2023-09-17,2030-05-04,Defaulted
P05913,C05913,Personal Loan,50000,12,5673.68,2020-10-29,2027-05-27,Closed
P05916,C05916,Personal Loan,250000,12,4358.95,2023-02-16,2029-03-02,Defaulted
P05917,C05917,Car Insurance,250000,12,6210.11,2021-08-30,2025-09-21,Defaulted
P05922,C05922,Home Loan,500000,120,4706.31,2020-11-26,2026-05-01,Closed
P05924,C05924,Home Loan,100000,120,5213.49,2024-01-20,2030-05-07,Active
P05926,C05926,Home Loan,250000,24,5851.93,2021-09-16,2026-02-06,Closed
P05929,C05929,Personal Loan,100000,60,3748.6,2022-04-23,2026-04-12,Defaulted
P05930,C05930,Car Insurance,100000,24,5827.62,2024-05-02,2029-05-13,Defaulted
P05933,C05933,Home Loan,100000,24,3485.36,2020-12-25,2029-02-14,Active
P05936,C05936,Home Loan,50000,120,4786.41,2021-09-15,2030-04-13,Defaulted
P05937,C05937,Home Loan,50000,120,1367.77,2020-09-01,2029-06-15,Active
P05938,C05938,Personal Loan,100000,120,5619.22,2022-04-30,2029-06-05,Closed
P05939,C05939,Home Loan,250000,12,8175.86,2023-08-25,2025-10-22,Active
P05946,C05946,Personal Loan,500000,60,3606.31,2021-02-14,2026-05-03,Closed
P05950,C05950,Health Insurance,250000,120,4579.19,2022-02-21,2028-02-28,Defaulted
P05951,C05951,Car Insurance,500000,12,9008.07,2022-02-14,2025-08-03,Defaulted
P05952,C05952,Car Insurance,100000,60,9911.49,2021-05-24,2029-11-24,Closed
P05953,C05953,Home Loan,100000,60,9763.81,2022-03-24,2025-11-13,Closed
P05958,C05958,Home Loan,100000,12,9412.76,2021-07-19,2027-09-26,Closed
P05959,C05959,Personal Loan,500000,24,3737.32,2021-04-26,2030-02-05,Closed
P05960,C05960,Car Insurance,500000,120,6212.1,2024-02-11,2029-08-17,Active
P05961,C05961,Health Insurance,500000,24,9458.66,2023-07-29,2028-02-16,Closed
P05971,C05971,Personal Loan,250000,60,8332.38,2021-12-01,2028-08-10,Active
P05973,C05973,Personal Loan,250000,12,2835.22,2024-02-08,2026-07-06,Active
P05974,C05974,Health Insurance,50000,12,1129.97,2022-03-24,2028-01-19,Active
P05976,C05976,Car Insurance,50000,12,2774.92,2024-03-11,2028-08-21,Closed
P05979,C05979,Car Insurance,100000,24,9202.89,2020-08-09,2029-11-04,Closed
P05980,C05980,Personal Loan,50000,24,6149.88,2021-09-16,2028-02-17,Defaulted
P05983,C05983,Personal Loan,500000,24,1162.97,2024-05-15,2026-08-04,Active
P05984,C05984,Car Insurance,100000,120,3997.73,2022-04-14,2030-02-02,Closed
P05988,C05988,Health Insurance,500000,12,4169.07,2021-12-01,2026-10-30,Defaulted
P05990,C05990,Personal Loan,500000,12,7179.65,2023-12-12,2026-11-24,Active
P05995,C05995,Home Loan,50000,120,2364.86,2023-09-03,2026-04-16,Defaulted
P06002,C06002,Home Loan,100000,60,7408.93,2024-01-19,2029-10-30,Active
P06003,C06003,Personal Loan,250000,120,2870.74,2021-05-02,2030-01-22,Closed
P06005,C06005,Home Loan,100000,120,3546.39,2024-07-06,2026-06-14,Closed
P06007,C06007,Car Insurance,250000,120,1115.51,2021-11-13,2028-12-12,Defaulted
P06008,C06008,Health Insurance,500000,12,1989.98,2022-08-02,2029-04-17,Closed
P06009,C06009,Car Insurance,500000,120,1905.87,2022-03-22,2029-04-22,Defaulted
P06011,C06011,Home Loan,250000,120,2304.41,2024-01-11,2030-05-23,Closed
P06013,C06013,Home Loan,250000,60,8180.17,2022-04-16,2029-03-07,Defaulted
P06014,C06014,Health Insurance,50000,24,4617.65,2020-12-08,2028-09-03,Closed
P06018,C06018,Home Loan,250000,60,7869.74,2020-12-18,2030-02-28,Closed
P06019,C06019,Health Insurance,50000,120,9966.19,2024-02-06,2030-01-02,Defaulted
P06022,C06022,Car Insurance,100000,24,7329.03,2021-01-11,2029-06-05,Closed
P06024,C06024,Home Loan,250000,60,5344.29,2022-01-26,2026-07-06,Closed
P06025,C06025,Home Loan,500000,12,1674.14,2023-09-14,2028-03-01,Closed
P06028,C06028,Health Insurance,50000,60,2806.21,2021-01-30,2025-12-26,Closed
P06029,C06029,Personal Loan,50000,120,5879.05,2024-01-30,2026-12-22,Active
P06031,C06031,Health Insurance,500000,60,5364.51,2023-01-31,2028-05-19,Defaulted
P06033,C06033,Car Insurance,500000,120,8285.77,2020-08-04,2029-09-06,Active
P06034,C06034,Personal Loan,500000,12,4665.98,2023-11-29,2025-10-18,Defaulted
P06036,C06036,Health Insurance,250000,120,1957.33,2023-10-25,2025-12-26,Defaulted
P06039,C06039,Health Insurance,500000,24,5369.2,2023-02-01,2030-01-22,Defaulted
P06041,C06041,Personal Loan,50000,12,2421.27,2021-07-06,2029-09-03,Closed
P06043,C06043,Personal Loan,500000,60,5686.05,2023-06-03,2027-10-08,Defaulted
P06044,C06044,Home Loan,50000,24,9529.92,2023-06-21,2028-11-11,Active
P06047,C06047,Personal Loan,500000,24,8995.74,2024-07-13,2029-04-16,Active
P06052,C06052,Personal Loan,100000,120,6132.5,2021-03-07,2027-06-05,Closed
P06056,C06056,Health Insurance,100000,24,3193.08,2023-04-24,2027-07-10,Closed
P06057,C06057,Personal Loan,50000,24,9448.5,2021-11-18,2025-11-27,Closed
P06058,C06058,Health Insurance,100000,60,2641.2,2023-07-21,2029-03-19,Defaulted
P06060,C06060,Health Insurance,500000,24,8714.01,2024-01-21,2029-10-16,Closed
P06061,C06061,Health Insurance,100000,24,9589.97,2023-02-06,2025-09-17,Defaulted
P06064,C06064,Car Insurance,500000,12,1050.55,2022-05-21,2026-04-25,Defaulted
P06065,C06065,Personal Loan,100000,24,4675.72,2020-10-30,2027-02-21,Active
P06068,C06068,Home Loan,250000,12,5652.28,2022-12-01,2027-07-28,Closed
P06073,C06073,Home Loan,50000,24,3438.0,2021-06-11,2027-10-19,Defaulted
P06077,C06077,Car Insurance,100000,24,5122.67,2023-09-01,2026-09-08,Closed
P06080,C06080,Car Insurance,500000,120,2546.95,2023-12-09,2027-12-03,Defaulted
P06083,C06083,Health Insurance,50000,12,4501.51,2023-11-04,2028-09-24,Closed
P06084,C06084,Car Insurance,250000,120,2516.02,2022-06-27,2029-07-10,Closed
P06088,C06088,Personal Loan,250000,120,7761.01,2021-03-31,2029-06-23,Active
P06091,C06091,Personal Loan,100000,60,5959.26,2023-03-31,2027-06-22,Closed
P06095,C06095,Car Insurance,500000,120,9374.23,2021-06-27,2029-02-28,Active
P06097,C06097,Health Insurance,100000,24,8737.87,2023-11-19,2028-04-04,Closed
P06104,C06104,Home Loan,500000,24,2618.02,2021-09-06,2026-07-08,Active
P06105,C06105,Personal Loan,50000,60,6463.77,2020-09-15,2028-08-13,Defaulted
P06109,C06109,Home Loan,100000,24,7648.23,2021-07-30,2030-03-28,Active
P06115,C06115,Car Insurance,500000,60,2788.05,2022-10-24,2029-06-11,Active
P06120,C06120,Home Loan,100000,24,2443.6,2023-02-25,2028-03-18,Defaulted
P06127,C06127,Health Insurance,50000,24,8348.45,2021-06-07,2030-07-08,Active
P06128,C06128,Home Loan,100000,60,4911.58,2022-02-17,2030-02-14,Defaulted
P06133,C06133,Home Loan,500000,24,5004.76,2022-10-11,2029-09-26,Defaulted
P06139,C06139,Home Loan,100000,60,8871.65,2020-09-13,2027-04-27,Defaulted
P06142,C06142,Personal Loan,250000,12,5890.5,2020-12-17,2027-06-05,Active
P06147,C06147,Car Insurance,100000,24,5660.9,2023-09-30,2027-01-08,Closed
P06151,C06151,Health Insurance,500000,24,1597.06,2022-01-26,2026-03-05,Active
P06154,C06154,Personal Loan,50000,12,4259.91,2021-03-02,2029-07-01,Defaulted
P06155,C06155,Personal Loan,250000,24,7520.04,2024-01-15,2030-04-28,Defaulted
P06156,C06156,Home Loan,50000,120,6411.11,2020-12-02,2026-06-29,Active
P06161,C06161,Health Insurance,250000,120,2656.98,2023-03-06,2030-05-01,Active
P06170,C06170,Car Insurance,250000,12,5696.59,2022-02-15,2028-04-17,Defaulted
P06171,C06171,Car Insurance,500000,12,5970.86,2023-03-28,2026-11-01,Closed
P06175,C06175,Personal Loan,100000,12,6691.04,2022-03-08,2027-09-24,Defaulted
P06178,C06178,Home Loan,50000,120,3982.12,2023-04-28,2025-07-30,Active
P06179,C06179,Health Insurance,250000,24,6704.76,2022-10-21,2027-04-12,Active
P06180,C06180,Health Insurance,100000,24,8676.74,2020-11-06,2028-06-01,Closed
P06181,C06181,Personal Loan,250000,24,8244.01,2020-09-20,2028-08-07,Closed
P06184,C06184,Health Insurance,250000,24,6133.73,2022-09-29,2026-08-08,Closed
P06185,C06185,Home Loan,50000,60,5083.96,2024-01-30,2026-01-27,Defaulted
P06186,C06186,Car Insurance,50000,60,6256.67,2023-02-16,2027-02-27,Defaulted
P06188,C06188,Home Loan,50000,24,1684.33,2020-07-25,2028-01-17,Active
P06193,C06193,Health Insurance,100000,60,3621.25,2020-10-09,2027-12-12,Active
P06194,C06194,Health Insurance,250000,12,5458.85,2023-01-05,2030-07-12,Active
P06195,C06195,Home Loan,500000,12,4637.72,2022-03-15,2025-08-14,Closed
P06197,C06197,Health Insurance,250000,12,2802.4,2022-10-19,2029-10-08,Defaulted
P06198,C06198,Home Loan,100000,120,5359.94,2023-05-26,2027-06-25,Defaulted
P06199,C06199,Home Loan,500000,60,6981.02,2024-03-05,2030-03-21,Closed
P06200,C06200,Personal Loan,100000,12,1168.73,2023-12-12,2027-05-04,Defaulted
P06201,C06201,Personal Loan,250000,120,7112.31,2021-03-04,2029-09-08,Defaulted
P06203,C06203,Home Loan,250000,60,9291.26,2022-06-02,2028-02-18,Closed
P06204,C06204,Health Insurance,100000,60,8045.95,2021-04-21,2030-06-09,Closed
P06206,C06206,Personal Loan,100000,120,2017.45,2022-02-13,2027-06-03,Active
P06207,C06207,Home Loan,100000,60,6097.47,2023-06-15,2030-05-21,Defaulted
P06209,C06209,Health Insurance,500000,120,1595.01,2021-09-06,2029-01-17,Closed
P06211,C06211,Personal Loan,250000,120,6435.15,2021-02-26,2030-04-23,Closed
P06212,C06212,Health Insurance,500000,120,6867.84,2022-11-06,2027-03-21,Closed
P06218,C06218,Personal Loan,250000,120,4427.04,2021-12-03,2027-10-13,Closed
P06219,C06219,Personal Loan,250000,12,6092.25,2022-06-11,2028-02-26,Closed
P06221,C06221,Home Loan,500000,24,6164.15,2024-07-18,2026-08-19,Defaulted
P06223,C06223,Health Insurance,250000,24,1236.62,2023-06-08,2026-06-05,Defaulted
P06224,C06224,Personal Loan,500000,120,9036.86,2022-03-29,2026-08-23,Active
P06225,C06225,Car Insurance,50000,120,2104.64,2021-09-18,2030-05-29,Defaulted
P06228,C06228,Personal Loan,250000,60,3735.89,2023-03-01,2029-12-31,Active
P06230,C06230,Car Insurance,50000,24,6361.22,2021-10-10,2029-02-18,Defaulted
P06232,C06232,Car Insurance,50000,60,7428.09,2023-08-08,2026-12-07,Defaulted
P06233,C06233,Personal Loan,250000,24,5728.43,2024-06-06,2027-02-19,Active
P06235,C06235,Health Insurance,100000,24,5141.69,2022-10-10,2028-08-12,Closed
