TransactionID,AccountID,Date,Type,Amount,Description,Channel
T011149,A03181,2025-03-09,Debit,46091.69,Online Transfer,Mobile App
T011150,A01133,2025-03-28,Credit,17930.49,Bill Payment,ATM
T011151,A01016,2025-04-10,Debit,49147.97,Salary Credit,ATM
T011152,A01208,2025-04-08,Credit,26590.79,Bill Payment,ATM
T011153,A09631,2025-06-17,Credit,15812.17,Salary Credit,Online
T011154,A07181,2025-06-29,Credit,10562.67,Bill Payment,Online
T011155,A09756,2025-07-16,Debit,19497.15,ATM Withdrawal,Mobile App
T011156,A01469,2025-04-18,Debit,49791.61,ATM Withdrawal,Mobile App
T011157,A08340,2025-04-20,Credit,37487.83,ATM Withdrawal,Online
T011158,A07179,2024-11-12,Credit,17663.12,Salary Credit,Mobile App
T011159,A05288,2024-09-08,Credit,47010.62,Online Transfer,ATM
T011160,A09547,2025-04-13,Credit,18963.67,Salary Credit,ATM
T011161,A04947,2024-07-26,Credit,1255.97,ATM Withdrawal,ATM
T011162,A08137,2025-03-14,Debit,42844.18,Bill Payment,ATM
T011163,A01589,2024-11-20,Credit,24301.98,ATM Withdrawal,Mobile App
T011164,A05029,2025-04-08,Credit,46113.37,Online Transfer,Branch
T011165,A06203,2025-03-28,Debit,45492.5,Salary Credit,Branch
T011166,A07380,2025-07-20,Credit,26517.87,Salary Credit,ATM
T011167,A09126,2024-08-25,Debit,45783.06,ATM Withdrawal,ATM
T011168,A03986,2024-10-20,Credit,32482.22,ATM Withdrawal,Mobile App
T011169,A08315,2025-03-22,Credit,27069.34,Salary Credit,Mobile App
T011170,A00904,2025-02-01,Debit,30219.6,Salary Credit,ATM
T011171,A05565,2024-10-01,Credit,9815.64,Salary Credit,ATM
T011172,A09977,2024-09-02,Debit,46453.31,Bill Payment,Mobile App
T011173,A08388,2025-02-10,Credit,39969.09,Bill Payment,Branch
T011174,A02883,2025-02-03,Debit,38093.7,ATM Withdrawal,Branch
T011175,A02906,2024-07-30,Credit,1576.88,Salary Credit,Branch
T011176,A08557,2025-07-17,Credit,13526.91,Online Transfer,Online
T011177,A05665,2024-11-04,Debit,23893.4,Bill Payment,Mobile App
T011178,A04300,2025-02-08,Credit,27781.97,Online Transfer,Mobile App
T011179,A07409,2025-04-20,Credit,45588.89,Bill Payment,Branch
T011180,A08716,2024-12-08,Credit,43916.13,Bill Payment,Online
T011181,A00716,2024-10-17,Debit,22783.57,Salary Credit,Branch
T011182,A05684,2025-02-10,Credit,26625.48,Bill Payment,ATM
T011183,A04025,2025-01-08,Credit,25800.24,Online Transfer,Online
T011184,A09587,2025-04-02,Debit,8315.56,Online Transfer,Online
T011185,A04474,2025-02-07,Debit,7276.49,Salary Credit,Online
T011186,A08892,2024-08-04,Debit,15401.27,Bill Payment,ATM
T011187,A08770,2025-05-15,Credit,36378.9,Online Transfer,ATM
T011188,A07303,2025-04-02,Credit,48138.88,Online Transfer,ATM
T011189,A01797,2024-08-17,Debit,22990.17,Bill Payment,Branch
T011190,A06264,2025-07-20,Debit,15446.76,Bill Payment,Online
T011191,A09775,2025-05-08,Credit,24868.1,ATM Withdrawal,Mobile App
T011192,A00225,2025-07-11,Credit,18375.05,Bill Payment,Online
T011193,A05822,2025-01-04,Credit,4303.79,Bill Payment,ATM
T011194,A05247,2024-11-07,Debit,24249.41,Salary Credit,Online
T011195,A03712,2024-12-10,Credit,31998.96,Salary Credit,Online
T011196,A00483,2025-06-02,Credit,26860.08,Bill Payment,Mobile App
T011197,A04290,2024-10-14,Credit,36626.84,Bill Payment,ATM
T011198,A06746,2024-11-07,Credit,30973.95,Online Transfer,Branch
T011199,A02335,2024-07-26,Debit,43933.9,ATM Withdrawal,Mobile App
T011200,A02377,2025-04-30,Debit,25323.69,ATM Withdrawal,Branch
T011201,A07590,2025-05-12,Credit,1087.19,ATM Withdrawal,ATM
T011202,A07959,2025-02-27,Credit,41815.33,Bill Payment,ATM
T011203,A01035,2025-04-12,Debit,355.0,ATM Withdrawal,Online
T011204,A04190,2025-03-05,Debit,21015.11,Bill Payment,Online
T011205,A09000,2025-07-11,Debit,20833.99,Bill Payment,Mobile App
T011206,A04738,2025-05-15,Debit,47158.17,Online Transfer,Branch
T011207,A07533,2025-02-16,Credit,17702.96,ATM Withdrawal,ATM
T011208,A00091,2024-08-04,Debit,12708.89,ATM Withdrawal,ATM
T011209,A01988,2025-02-11,Debit,27020.58,Bill Payment,Mobile App
T011210,A02479,2024-10-04,Credit,13159.64,Online Transfer,ATM
T011211,A08424,2025-03-20,Debit,4995.49,Bill Payment,ATM
T011212,A01624,2024-09-06,Debit,39812.71,ATM Withdrawal,Branch
T011213,A07355,2024-08-28,Debit,30026.96,Online Transfer,Branch
T011214,A09646,2024-11-15,Credit,31488.02,Online Transfer,Online
T011215,A01349,2025-05-25,Credit,14415.55,ATM Withdrawal,Mobile App
T011216,A05829,2025-02-10,Debit,16887.98,Bill Payment,ATM
T011217,A06118,2025-02-13,Credit,44710.16,Bill Payment,Online
T011218,A06199,2025-05-12,Credit,25673.47,ATM Withdrawal,Mobile App
T011219,A03912,2024-10-13,Credit,42052.99,ATM Withdrawal,ATM
T011220,A05288,2025-03-11,Credit,46679.76,Online Transfer,Branch
T011221,A00501,2024-08-31,Credit,32247.53,ATM Withdrawal,Mobile App
T011222,A07452,2025-07-05,Debit,423.63,Bill Payment,Branch
T011223,A05132,2025-05-06,Debit,7080.11,Salary Credit,ATM
T011224,A08030,2025-03-12,Debit,26250.14,Salary Credit,Branch
T011225,A00257,2025-06-10,Credit,21334.47,Salary Credit,Branch
T011226,A06696,2025-06-02,Debit,7028.02,Bill Payment,ATM
T011227,A05138,2025-02-11,Credit,28313.75,ATM Withdrawal,Online
T011228,A01637,2024-10-20,Debit,44755.71,Salary Credit,Mobile App
T011229,A04854,2025-04-30,Credit,40169.88,Bill Payment,ATM
T011230,A05101,2025-05-09,Credit,26153.4,Bill Payment,Online
T011231,A04312,2025-01-16,Credit,2206.82,Bill Payment,ATM
T011232,A03492,2024-11-30,Credit,36125.12,Bill Payment,Mobile App
T011233,A02604,2024-10-06,Credit,31577.14,Bill Payment,ATM
T011234,A06329,2024-10-13,Debit,28194.08,ATM Withdrawal,Branch
T011235,A01100,2025-07-22,Credit,27837.76,Bill Payment,Online
T011236,A05690,2024-08-31,Credit,48984.68,Online Transfer,Branch
T011237,A02484,2024-12-08,Debit,42172.76,Salary Credit,Online
T011238,A09767,2024-11-28,Debit,32486.27,Salary Credit,ATM
T011239,A09276,2024-08-29,Credit,31023.45,Salary Credit,ATM
T011240,A07220,2024-08-09,Credit,35449.62,Bill Payment,ATM
T011241,A03100,2025-05-08,Credit,16716.78,ATM Withdrawal,ATM
T011242,A03943,2024-12-30,Credit,24468.14,Bill Payment,ATM
T011243,A08140,2025-03-19,Credit,10436.26,Salary Credit,ATM
T011244,A06704,2024-09-01,Credit,39070.24,Salary Credit,Mobile App
T011245,A04320,2025-01-17,Credit,10093.37,Bill Payment,Mobile App
T011246,A03264,2024-08-20,Debit,26995.1,ATM Withdrawal,Branch
T011247,A09012,2025-06-29,Debit,13589.35,Online Transfer,Online
T011248,A01629,2024-09-07,Debit,39507.33,Salary Credit,Mobile App
T011249,A02874,2025-03-19,Debit,3657.77,Online Transfer,Branch
T011250,A01102,2025-05-30,Debit,17006.38,Salary Credit,ATM
T011251,A06122,2024-08-20,Credit,27543.8,Online Transfer,Mobile App
T011252,A02939,2024-12-27,Debit,19388.23,ATM Withdrawal,ATM
T011253,A06990,2024-12-09,Debit,10062.6,Salary Credit,ATM
T011254,A01783,2025-06-29,Credit,40153.93,Online Transfer,Online
T011255,A02070,2024-11-23,Credit,8071.08,Online Transfer,Mobile App
T011256,A03101,2025-01-16,Credit,10789.24,Salary Credit,Branch
T011257,A05923,2024-12-29,Debit,32837.92,Salary Credit,ATM
T011258,A09650,2024-07-28,Credit,23757.03,Salary Credit,Mobile App
T011259,A04945,2025-01-11,Debit,1869.95,Online Transfer,ATM
T011260,A02352,2025-07-09,Debit,4946.18,Salary Credit,ATM
T011261,A03591,2024-11-12,Credit,20075.59,Bill Payment,Mobile App
T011262,A03308,2025-02-23,Credit,417.0,Online Transfer,Mobile App
T011263,A08514,2025-03-23,Debit,26374.33,ATM Withdrawal,Online
T011264,A07501,2025-06-06,Credit,33284.11,Salary Credit,Online
T011265,A03346,2024-12-04,Credit,16375.38,Salary Credit,ATM
T011266,A05551,2025-03-28,Debit,10481.37,Salary Credit,ATM
T011267,A01079,2025-06-11,Credit,27936.29,Online Transfer,ATM
T011268,A01540,2024-08-09,Debit,8099.24,Salary Credit,Mobile App
T011269,A08554,2025-01-09,Debit,2537.21,Bill Payment,Mobile App
T011270,A07935,2024-10-12,Debit,41352.17,Online Transfer,Branch
T011271,A07298,2025-04-18,Credit,47824.38,Online Transfer,Online
T011272,A00086,2025-05-13,Debit,49264.55,ATM Withdrawal,Mobile App
T011273,A02719,2024-12-10,Debit,24668.85,Salary Credit,Branch
T011274,A06821,2025-05-27,Credit,49735.74,ATM Withdrawal,ATM
T011275,A00317,2025-03-22,Credit,26002.95,Bill Payment,Mobile App
T011276,A01185,2025-01-06,Debit,23501.95,Salary Credit,Branch
T011277,A08329,2025-06-24,Debit,16518.55,ATM Withdrawal,Mobile App
T011278,A02406,2025-01-19,Debit,11602.68,ATM Withdrawal,Online
T011279,A01104,2025-05-24,Credit,26192.97,Salary Credit,Mobile App
T011280,A08041,2025-06-22,Debit,41327.88,Online Transfer,ATM
T011281,A06857,2025-06-29,Credit,47231.93,Online Transfer,Branch
T011282,A07966,2024-08-07,Debit,37159.83,Bill Payment,Branch
T011283,A03113,2025-01-04,Debit,49514.99,Bill Payment,ATM
T011284,A03831,2024-08-03,Debit,29294.4,Bill Payment,Mobile App
T011285,A03715,2025-05-22,Credit,21628.65,Salary Credit,ATM
T011286,A00765,2024-10-10,Credit,36000.58,Online Transfer,Branch
T011287,A05708,2024-09-17,Debit,8353.61,Bill Payment,Branch
T011288,A00552,2024-09-12,Credit,36500.57,Online Transfer,Online
T011289,A03293,2024-11-07,Credit,44446.36,Bill Payment,ATM
T011290,A07373,2025-05-07,Credit,15640.39,Online Transfer,ATM
T011291,A00122,2024-08-04,Credit,49320.21,Bill Payment,Branch
T011292,A05537,2025-05-06,Debit,6352.59,Salary Credit,Online
T011293,A07482,2024-10-31,Debit,41821.16,Bill Payment,ATM
T011294,A08393,2024-10-24,Credit,35272.92,Salary Credit,Mobile App
T011295,A02067,2025-04-02,Credit,1213.52,Online Transfer,ATM
T011296,A06910,2024-08-03,Debit,40094.87,ATM Withdrawal,Mobile App
T011297,A00202,2025-06-21,Debit,25087.12,Salary Credit,Online
T011298,A09310,2025-01-03,Credit,9525.73,Online Transfer,Online
T011299,A01973,2024-08-20,Debit,2781.17,Online Transfer,ATM
T011300,A03709,2025-06-01,Credit,10282.25,Salary Credit,Branch
T011301,A09801,2024-09-15,Debit,30874.99,Bill Payment,ATM
T011302,A00356,2025-01-07,Debit,1485.39,ATM Withdrawal,Online
T011303,A00509,2025-01-07,Credit,49065.24,Bill Payment,Online
T011304,A04539,2024-09-10,Credit,11590.42,Online Transfer,Mobile App
T011305,A07868,2024-12-05,Debit,43161.78,Bill Payment,Branch
T011306,A06328,2024-08-31,Debit,8377.01,Salary Credit,Online
T011307,A02611,2024-08-12,Credit,4284.52,Online Transfer,Branch
T011308,A00566,2024-09-21,Credit,14566.52,Bill Payment,Mobile App
T011309,A02727,2025-02-26,Debit,26613.47,Online Transfer,Branch
T011310,A00262,2025-04-30,Credit,24229.12,Salary Credit,Branch
T011311,A08760,2024-08-03,Credit,192.79,ATM Withdrawal,Branch
T011312,A06896,2024-08-08,Debit,10875.65,Bill Payment,Mobile App
T011313,A01288,2025-01-06,Debit,9213.36,Salary Credit,Online
T011314,A07099,2025-02-26,Debit,49897.52,Online Transfer,ATM
T011315,A00230,2025-03-21,Debit,17575.58,Salary Credit,Branch
T011316,A01800,2025-02-22,Credit,7957.67,Salary Credit,Branch
T011317,A02526,2025-05-14,Credit,21977.85,Salary Credit,Mobile App
T011318,A09168,2025-07-16,Credit,43258.7,Salary Credit,Online
T011319,A05491,2025-01-22,Debit,42492.34,Online Transfer,Mobile App
T011320,A02736,2024-10-17,Debit,29302.54,ATM Withdrawal,Mobile App
T011321,A02055,2024-07-30,Debit,5112.65,Salary Credit,Mobile App
T011322,A08558,2024-11-17,Debit,46449.22,Online Transfer,Branch
T011323,A07455,2024-10-07,Debit,44389.07,Bill Payment,Branch
T011324,A08820,2025-06-17,Credit,12391.9,Salary Credit,Branch
T011325,A08542,2025-07-22,Debit,28234.23,ATM Withdrawal,Branch
T011326,A09106,2025-05-24,Credit,4243.97,Bill Payment,Online
T011327,A01877,2024-08-29,Debit,26257.71,ATM Withdrawal,Mobile App
T011328,A05509,2024-09-16,Credit,6727.78,Salary Credit,Mobile App
T011329,A02942,2024-09-23,Debit,31075.12,Salary Credit,Mobile App
T011330,A07996,2025-06-06,Credit,5133.81,ATM Withdrawal,Online
T011331,A08462,2025-02-17,Credit,36541.78,Bill Payment,Branch
T011332,A02788,2025-05-27,Debit,15125.52,ATM Withdrawal,Branch
T011333,A05746,2024-10-29,Credit,1738.49,Bill Payment,Mobile App
T011334,A01609,2025-04-11,Debit,43650.48,Bill Payment,Branch
T011335,A02863,2025-03-15,Credit,30694.68,Online Transfer,Online
T011336,A08997,2024-08-31,Credit,43315.26,ATM Withdrawal,Online
T011337,A05273,2025-07-12,Credit,35389.88,Online Transfer,ATM
T011338,A04668,2024-08-23,Credit,47608.9,Salary Credit,Branch
T011339,A04689,2024-08-27,Debit,25396.3,Online Transfer,Online
T011340,A05866,2025-01-18,Credit,26314.29,ATM Withdrawal,ATM
T011341,A09003,2024-07-31,Debit,18068.49,Bill Payment,Branch
T011342,A02049,2024-12-29,Credit,12528.92,Online Transfer,Online
T011343,A03015,2025-06-07,Credit,40198.35,ATM Withdrawal,Online
T011344,A02106,2024-10-21,Debit,26712.99,Online Transfer,Mobile App
T011345,A03733,2024-12-22,Credit,19072.46,ATM Withdrawal,Online
T011346,A03607,2025-05-27,Credit,27773.86,Bill Payment,ATM
T011347,A09714,2024-08-15,Credit,22246.64,Bill Payment,Branch
T011348,A03425,2024-12-04,Debit,28544.81,Bill Payment,Branch
T011349,A04689,2025-02-02,Debit,12888.5,ATM Withdrawal,Branch
T011350,A03465,2025-02-14,Debit,3428.74,Bill Payment,ATM
T011351,A03024,2025-06-14,Credit,43509.31,ATM Withdrawal,Mobile App
T011352,A07956,2024-12-25,Debit,32819.2,Salary Credit,Mobile App
T011353,A00800,2025-02-23,Debit,6606.29,ATM Withdrawal,ATM
T011354,A00979,2024-12-06,Credit,8933.57,Salary Credit,Branch
T011355,A06144,2025-06-28,Credit,20828.76,ATM Withdrawal,ATM
T011356,A04815,2025-03-29,Debit,24003.89,Bill Payment,Online
T011357,A01381,2025-02-18,Credit,6831.1,Online Transfer,Branch
T011358,A07655,2024-12-12,Credit,40688.42,ATM Withdrawal,ATM
T011359,A06390,2024-07-29,Debit,13684.72,Salary Credit,Online
T011360,A05676,2025-04-26,Debit,15033.05,Online Transfer,Online
T011361,A01213,2025-05-13,Debit,24825.92,Salary Credit,Mobile App
T011362,A02123,2024-12-30,Credit,47721.33,ATM Withdrawal,ATM
T011363,A04390,2025-05-05,Debit,20137.48,ATM Withdrawal,Branch
T011364,A07409,2024-11-01,Credit,38087.7,Online Transfer,Branch
T011365,A01349,2025-02-14,Credit,33547.55,Bill Payment,ATM
T011366,A08566,2024-11-23,Debit,661.8,ATM Withdrawal,Branch
T011367,A01060,2024-12-10,Credit,45209.95,ATM Withdrawal,Mobile App
T011368,A02789,2025-06-25,Debit,24310.15,ATM Withdrawal,Branch
T011369,A00273,2025-03-05,Debit,25325.52,Online Transfer,Branch
T011370,A06192,2025-04-11,Debit,35701.06,Salary Credit,Mobile App
T011371,A02732,2024-08-27,Credit,18703.75,ATM Withdrawal,ATM
T011372,A01664,2024-12-04,Debit,13613.52,Bill Payment,Online
T011373,A03796,2024-11-09,Credit,49275.87,Bill Payment,ATM
T011374,A07314,2025-06-22,Credit,45579.21,Salary Credit,Mobile App
T011375,A09415,2024-10-16,Debit,25357.76,Bill Payment,Online
T011376,A06630,2025-05-12,Credit,9123.61,ATM Withdrawal,ATM
T011377,A09207,2025-02-17,Debit,10823.41,Online Transfer,Online
T011378,A07941,2025-06-14,Debit,3758.16,ATM Withdrawal,Branch
T011379,A01198,2024-08-27,Credit,43060.92,Salary Credit,Mobile App
T011380,A06544,2024-12-22,Credit,19320.89,Online Transfer,Mobile App
T011381,A09592,2024-10-23,Credit,15288.49,Bill Payment,ATM
T011382,A04955,2025-04-02,Credit,37588.69,ATM Withdrawal,Branch
T011383,A00806,2025-05-09,Debit,39896.92,Salary Credit,Online
T011384,A09028,2025-06-08,Credit,28239.77,Online Transfer,ATM
T011385,A04599,2025-01-19,Debit,40397.14,Bill Payment,Online
T011386,A08189,2025-06-18,Debit,9734.29,Salary Credit,Mobile App
T011387,A00576,2025-07-03,Debit,35896.15,Online Transfer,Online
T011388,A02478,2025-05-30,Debit,205.65,Salary Credit,Mobile App
T011389,A04221,2025-04-18,Credit,41651.98,Online Transfer,Branch
T011390,A08923,2025-05-09,Credit,48341.34,Bill Payment,ATM
T011391,A07919,2024-11-20,Debit,9299.12,ATM Withdrawal,Online
T011392,A05411,2025-01-11,Debit,1930.36,Salary Credit,Mobile App
T011393,A08396,2024-11-22,Credit,24638.57,Salary Credit,ATM
T011394,A02727,2024-09-02,Debit,45069.28,Online Transfer,ATM
T011395,A02376,2025-05-25,Debit,38502.41,Online Transfer,Branch
T011396,A05163,2025-05-06,Credit,42398.91,ATM Withdrawal,Branch
T011397,A03924,2024-12-08,Credit,20355.79,ATM Withdrawal,ATM
T011398,A06767,2025-06-23,Credit,1766.92,ATM Withdrawal,Mobile App
T011399,A07065,2024-11-20,Credit,15409.39,Bill Payment,ATM
T011400,A05222,2024-08-11,Credit,9638.4,Bill Payment,Online
T011401,A02207,2024-11-07,Debit,10441.93,ATM Withdrawal,Branch
T011402,A02876,2025-04-13,Debit,47679.98,Online Transfer,Branch
T011403,A02451,2024-09-22,Credit,37214.97,ATM Withdrawal,Mobile App
T011404,A05152,2024-12-31,Credit,32923.31,Online Transfer,Branch
T011405,A01664,2024-11-19,Credit,28808.64,Bill Payment,ATM
T011406,A06759,2024-09-10,Debit,10688.81,ATM Withdrawal,Online
T011407,A03783,2024-09-03,Credit,22393.71,Salary Credit,Branch
T011408,A02125,2025-04-30,Credit,26657.83,Salary Credit,Branch
T011409,A04359,2024-12-19,Credit,43881.63,Salary Credit,Online
T011410,A02212,2024-08-28,Debit,23113.46,ATM Withdrawal,Branch
T011411,A09962,2024-11-24,Debit,2932.16,Salary Credit,Online
T011412,A08237,2024-10-10,Credit,1883.23,Online Transfer,Online
T011413,A08514,2025-02-14,Debit,24678.73,Bill Payment,Branch
T011414,A08014,2024-10-29,Debit,22094.52,Salary Credit,Online
T011415,A03319,2025-04-11,Credit,48119.31,Salary Credit,Branch
T011416,A04650,2024-10-28,Debit,43849.65,Bill Payment,Branch
T011417,A07733,2025-02-10,Credit,39489.88,ATM Withdrawal,Mobile App
T011418,A02524,2024-09-21,Credit,9951.63,Salary Credit,ATM
T011419,A03541,2025-06-14,Debit,12712.61,ATM Withdrawal,Branch
T011420,A06950,2024-08-13,Credit,15798.78,Bill Payment,ATM
T011421,A03791,2025-04-28,Debit,6860.46,Online Transfer,Mobile App
T011422,A09176,2025-04-10,Debit,30798.3,Bill Payment,ATM
T011423,A03514,2025-05-09,Debit,18179.62,Online Transfer,Mobile App
T011424,A02862,2024-12-15,Credit,8980.73,Bill Payment,Online
T011425,A05529,2024-10-04,Credit,44034.24,Salary Credit,Branch
T011426,A01681,2025-02-14,Credit,49694.24,Bill Payment,Mobile App
T011427,A09837,2025-05-24,Debit,11993.87,ATM Withdrawal,ATM
T011428,A03959,2025-01-29,Debit,38351.9,Salary Credit,Online
T011429,A03970,2025-06-14,Debit,36333.45,ATM Withdrawal,Branch
T011430,A02775,2025-02-09,Credit,23555.92,Salary Credit,ATM
T011431,A00656,2025-06-20,Debit,13580.52,Salary Credit,Mobile App
T011432,A08424,2024-09-05,Credit,25976.72,Salary Credit,Branch
T011433,A06330,2025-05-04,Debit,31303.38,Salary Credit,Online
T011434,A03989,2025-02-19,Debit,28590.22,ATM Withdrawal,Branch
T011435,A08314,2025-05-20,Credit,2186.91,Online Transfer,Branch
T011436,A05390,2024-08-27,Debit,29598.14,Salary Credit,Online
T011437,A02117,2025-03-05,Debit,29323.87,Online Transfer,Mobile App
T011438,A08287,2024-08-25,Debit,39740.5,Bill Payment,Online
T011439,A09757,2025-06-03,Debit,12018.27,Bill Payment,Branch
T011440,A00701,2025-07-01,Debit,24226.11,Salary Credit,Branch
T011441,A04088,2025-02-07,Debit,14902.48,ATM Withdrawal,Mobile App
T011442,A00547,2025-04-05,Credit,7562.08,Online Transfer,Branch
T011443,A07908,2024-09-16,Debit,8219.88,Online Transfer,ATM
T011444,A08552,2024-10-26,Credit,34130.94,Bill Payment,Mobile App
T011445,A08814,2024-11-30,Debit,39711.08,ATM Withdrawal,Branch
T011446,A00383,2025-02-28,Credit,3784.42,Online Transfer,Online
T011447,A08700,2024-10-16,Credit,8918.3,ATM Withdrawal,ATM
T011448,A00071,2025-03-13,Debit,33999.75,Online Transfer,Online
T011449,A05486,2024-10-22,Debit,13130.87,Bill Payment,Branch
T011450,A04983,2025-05-26,Debit,25245.19,Bill Payment,Branch
T011451,A09695,2024-09-08,Debit,34353.86,ATM Withdrawal,Branch
T011452,A00170,2024-09-12,Credit,15289.77,Bill Payment,ATM
T011453,A07414,2024-08-20,Credit,48245.2,Bill Payment,Branch
T011454,A07305,2024-12-05,Credit,19692.13,Salary Credit,Branch
T011455,A03949,2025-03-30,Debit,1649.99,Salary Credit,ATM
T011456,A04965,2025-04-06,Debit,46984.11,ATM Withdrawal,ATM
T011457,A04066,2024-10-07,Credit,35877.62,ATM Withdrawal,Online
T011458,A03315,2025-05-17,Credit,13084.15,ATM Withdrawal,Branch
T011459,A05504,2024-11-10,Debit,33514.11,Salary Credit,Branch
T011460,A09829,2025-03-17,Credit,45465.04,ATM Withdrawal,Branch
T011461,A05012,2024-09-15,Credit,46759.27,Salary Credit,ATM
T011462,A03919,2025-01-08,Debit,21307.36,Bill Payment,ATM
T011463,A03900,2025-06-28,Debit,40230.2,Bill Payment,Branch
T011464,A07112,2025-07-16,Credit,43970.9,Salary Credit,ATM
T011465,A00556,2024-10-15,Debit,5936.37,ATM Withdrawal,Online
T011466,A00684,2025-07-08,Credit,14189.29,ATM Withdrawal,Mobile App
T011467,A03184,2024-10-24,Debit,17965.18,Online Transfer,ATM
T011468,A09508,2024-08-15,Credit,43772.56,Salary Credit,Branch
T011469,A03814,2025-02-14,Debit,40574.57,Salary Credit,ATM
T011470,A03127,2025-05-30,Debit,7927.86,Salary Credit,Online
T011471,A02578,2024-12-23,Debit,11448.0,Salary Credit,Online
T011472,A08349,2025-02-13,Credit,46558.22,Salary Credit,Branch
T011473,A06878,2024-10-18,Credit,5476.17,ATM Withdrawal,Online
T011474,A00558,2025-05-07,Debit,33588.5,ATM Withdrawal,Mobile App
T011475,A07029,2025-07-15,Debit,12616.1,Salary Credit,Mobile App
T011476,A08925,2025-02-03,Debit,28489.81,Bill Payment,ATM
T011477,A02823,2024-12-29,Debit,18818.33,Online Transfer,Branch
T011478,A00956,2024-12-24,Debit,7009.82,Bill Payment,Mobile App
